time,"(1.139, 1.416]","(1.416, 1.762]","(1.762, 2.192]","(2.192, 2.726]","(2.726, 3.391]","(3.391, 4.218]","(4.218, 5.247]","(5.247, 6.527]","(6.527, 8.119]","(8.119, 10.099]","(10.099, 12.562]","(12.562, 15.626]","(15.626, 19.437]","(19.437, 24.178]","(24.178, 30.075]","(30.075, 37.411]","(37.411, 46.535]","(46.535, 57.885]","(57.885, 72.003]","(72.003, 89.565]","(89.565, 111.41]","(111.41, 138.583]","(138.583, 172.384]","(172.384, 214.428]","(214.428, 266.727]","(266.727, 331.782]","(331.782, 412.704]","(412.704, 513.363]","(513.363, 638.572]","(638.572, 794.32]"
2021-08-25 00:00:00,2,0,0,0,0,0,3,1,2,3,5,4,6,3,4,7,6,7,6,9,25,15,16,33,20,22,18,14,6,14
2021-08-25 01:00:00,1,0,0,0,1,0,2,2,2,4,6,4,4,4,4,6,7,7,6,7,18,13,14,23,15,14,12,10,6,8
2021-08-25 02:00:00,0,0,0,1,2,0,1,2,3,4,7,3,3,4,4,5,8,7,6,5,10,11,11,13,10,7,5,5,6,2
2021-08-25 03:00:00,0,0,0,0,1,1,2,2,3,4,5,4,5,6,5,4,6,8,6,9,10,12,10,10,8,5,4,5,8,3
2021-08-25 04:00:00,0,1,0,0,0,2,2,1,3,3,3,5,7,9,6,4,5,9,6,13,11,14,9,7,7,3,4,5,9,4
2021-08-25 05:00:00,0,0,0,1,0,1,3,2,2,4,5,5,6,6,6,8,6,8,8,11,12,12,14,12,8,6,6,6,6,2
2021-08-25 06:00:00,0,0,0,2,0,0,4,2,1,4,7,5,6,4,6,11,8,7,9,9,12,9,20,17,9,8,9,6,3,0
2021-08-25 07:00:00,0,0,0,1,0,0,4,2,2,4,4,4,5,4,4,8,5,6,8,8,9,6,15,14,5,6,6,6,4,0
2021-08-25 08:00:00,0,0,1,0,0,1,4,1,3,3,0,4,4,3,1,4,2,6,6,6,6,4,10,12,1,4,3,5,5,0
2021-08-25 09:00:00,0,0,0,0,1,1,2,1,3,4,3,4,4,6,4,6,2,6,9,10,12,14,13,15,12,9,5,7,8,3
2021-08-25 10:00:00,0,0,0,1,2,1,1,1,3,5,6,3,5,10,6,8,3,5,12,13,17,25,16,18,23,14,7,9,10,6
