time,"(1.074, 1.345]","(1.345, 1.685]","(1.685, 2.109]","(2.109, 2.641]","(2.641, 3.307]","(3.307, 4.141]","(4.141, 5.185]","(5.185, 6.493]","(6.493, 8.13]","(8.13, 10.179]","(10.179, 12.746]","(12.746, 15.96]","(15.96, 19.984]","(19.984, 25.023]","(25.023, 31.333]","(31.333, 39.233]","(39.233, 49.126]","(49.126, 61.512]","(61.512, 77.023]","(77.023, 96.443]","(96.443, 120.761]","(120.761, 151.21]","(151.21, 189.337]","(189.337, 237.078]","(237.078, 296.856]","(296.856, 371.707]","(371.707, 465.431]","(465.431, 582.787]","(582.787, 729.734]","(729.734, 913.733]"
2020-09-23 00:00:00,0,0,0,0,1,0,1,3,1,5,1,1,5,5,7,7,2,7,11,12,20,11,37,27,20,23,30,21,12,9
2020-09-23 01:00:00,0,0,0,0,1,0,2,4,2,4,3,2,6,7,8,8,6,8,15,14,22,26,38,44,46,40,38,30,12,7
2020-09-23 02:00:00,0,0,1,0,1,1,2,6,3,4,5,2,7,9,10,9,9,8,19,17,23,40,40,61,73,56,46,38,12,5
2020-09-23 03:00:00,0,0,1,0,2,0,2,4,4,5,6,7,9,6,10,10,16,18,31,22,34,42,36,47,46,41,29,22,8,2
2020-09-23 04:00:00,1,1,1,0,2,0,1,3,5,6,7,12,11,3,10,12,22,27,43,26,45,43,31,33,19,26,12,7,5,0
2020-09-23 05:00:00,0,0,0,0,1,0,2,2,4,4,5,9,6,6,10,13,20,22,35,26,32,30,23,22,16,16,8,4,2,2
2020-09-23 06:00:00,0,0,0,0,0,0,2,1,4,2,3,6,1,9,9,14,19,16,27,27,19,17,15,10,14,5,4,2,0,3
2020-09-23 07:00:00,0,0,0,0,0,1,2,1,2,3,4,6,5,14,10,13,20,16,24,36,34,34,28,26,22,15,8,5,1,3
2020-09-23 08:00:00,0,1,1,0,0,2,3,1,0,4,4,6,9,20,10,12,20,17,20,45,50,52,42,41,31,25,12,8,2,3
2020-09-23 09:00:00,0,0,0,0,0,2,2,2,2,4,4,8,10,16,9,12,16,20,15,32,42,44,46,54,38,36,19,14,6,3
2020-09-23 10:00:00,0,0,0,1,1,2,2,2,3,4,4,11,10,12,8,11,13,22,10,20,33,37,49,66,46,47,26,20,9,3
2020-09-23 11:00:00,0,0,0,0,1,2,1,2,2,5,5,9,9,10,8,10,12,17,10,17,24,28,39,56,43,47,36,26,14,6
2020-09-23 12:00:00,0,0,0,0,1,1,0,2,0,6,6,7,8,8,7,10,12,12,9,14,15,20,29,46,40,47,45,31,19,9
2020-09-23 13:00:00,0,0,0,0,1,0,2,2,1,5,8,8,10,10,12,17,18,15,18,24,28,42,56,76,72,77,70,49,28,14
2020-09-23 14:00:00,0,0,0,0,1,0,4,3,2,4,9,9,13,13,17,24,23,18,26,34,41,63,84,106,105,107,95,67,36,20
2020-09-23 15:00:00,0,0,0,0,1,0,2,2,2,3,5,6,8,10,12,16,16,12,16,20,23,38,46,62,61,59,54,41,24,12
2020-09-23 16:00:00,0,0,0,0,1,0,0,1,1,2,1,2,2,7,7,7,10,5,5,6,5,12,9,17,17,11,12,15,12,4
2020-09-23 17:00:00,0,0,0,0,0,0,0,0,3,4,4,5,8,10,7,12,10,13,10,14,20,23,28,42,43,41,40,37,24,7
2020-09-23 18:00:00,0,0,0,0,0,0,1,0,5,5,7,8,15,14,7,17,9,21,15,21,34,34,46,66,69,71,67,59,37,10
2020-09-23 19:00:00,0,0,0,0,0,1,2,1,6,5,10,12,20,19,7,18,14,18,16,22,43,48,59,77,90,92,82,72,45,16
2020-09-23 20:00:00,0,0,0,0,1,2,4,2,6,5,14,16,26,24,7,18,19,15,16,24,52,62,72,88,111,113,96,84,53,22
2020-09-23 21:00:00,0,0,0,0,2,3,5,6,6,10,14,14,22,22,12,20,21,24,26,29,54,63,84,101,136,146,107,91,57,24
2020-09-23 22:00:00,0,1,0,0,2,4,6,9,5,15,13,12,19,20,17,21,23,34,37,34,55,64,95,114,160,178,118,98,61,26
2020-09-23 23:00:00,0,0,0,0,1,2,4,5,3,8,10,6,14,12,11,12,14,19,21,21,34,45,60,80,100,109,78,60,38,15
2020-09-24 00:00:00,0,0,0,0,0,0,1,1,1,2,8,1,8,4,5,4,5,4,5,8,14,26,26,46,41,40,38,23,15,4
2020-09-24 01:00:00,0,0,0,0,0,1,2,2,2,3,10,8,10,11,10,8,12,14,18,22,26,40,56,76,90,74,56,45,26,10
2020-09-24 02:00:00,0,0,0,0,1,2,4,4,4,4,12,16,12,18,15,12,18,25,32,36,39,54,86,105,138,108,74,67,37,17
2020-09-24 03:00:00,0,0,0,0,2,2,4,5,6,4,11,15,19,20,24,23,32,38,47,56,68,87,114,119,126,92,66,48,24,10
2020-09-24 04:00:00,1,0,0,1,2,1,5,6,9,5,10,14,26,23,34,34,46,52,62,75,96,120,143,133,114,77,58,29,10,3
2020-09-24 05:00:00,0,0,0,2,2,2,5,4,8,6,15,23,33,42,50,52,71,84,97,126,124,134,128,108,89,60,41,18,9,3
2020-09-24 06:00:00,0,0,1,2,1,3,5,2,6,8,20,32,40,60,66,70,96,116,132,177,152,147,112,84,64,44,24,8,8,3
2020-09-24 07:00:00,0,0,1,2,0,2,4,4,8,9,20,29,35,47,52,65,84,108,124,162,162,150,128,98,80,46,28,14,11,6
2020-09-24 08:00:00,0,1,1,2,0,2,4,6,9,10,19,26,30,34,39,60,71,100,116,146,173,153,145,113,97,48,33,20,14,8
2020-09-24 09:00:00,0,0,0,1,0,2,3,5,4,8,12,16,18,22,28,36,47,66,81,96,119,113,104,94,73,50,25,18,10,6
2020-09-24 10:00:00,0,0,0,0,1,1,2,4,0,6,6,6,7,10,18,13,23,31,46,47,65,73,62,75,49,53,17,17,6,5
2020-09-24 11:00:00,0,0,0,0,2,1,2,2,2,7,6,8,10,10,14,14,24,22,38,35,57,70,76,80,78,72,42,26,20,6
2020-09-24 12:00:00,0,0,0,1,3,1,1,1,3,8,6,9,13,11,11,15,24,14,30,23,49,68,91,86,106,91,66,36,33,7
2020-09-24 13:00:00,0,0,0,1,2,1,1,1,4,8,6,11,14,14,14,18,24,16,28,24,49,68,87,90,107,90,74,45,38,11
2020-09-24 14:00:00,0,0,0,0,2,1,1,0,5,9,6,14,15,18,18,20,23,18,26,24,50,67,83,93,108,90,83,54,44,16
2020-09-24 15:00:00,0,0,0,0,1,1,1,0,6,10,6,16,16,22,21,22,22,19,23,25,50,66,79,96,109,89,92,63,49,20
2020-09-24 16:00:00,0,0,0,0,0,1,1,0,7,10,6,18,17,25,24,25,22,21,21,26,50,66,75,100,110,88,100,72,54,24
2020-09-24 17:00:00,0,0,0,0,0,1,2,1,4,8,7,14,14,16,18,21,22,20,22,24,38,59,63,94,100,91,103,76,58,29
2020-09-24 18:00:00,1,0,0,1,0,1,4,2,2,7,8,11,12,8,13,17,22,19,22,23,25,52,51,87,90,94,106,80,62,34
2020-09-24 19:00:00,0,0,0,0,0,2,4,2,4,6,8,11,9,9,10,14,14,19,20,20,22,43,50,75,82,86,100,68,53,29
2020-09-24 20:00:00,0,1,0,0,0,2,3,3,5,6,7,11,6,10,7,11,5,19,18,18,19,34,48,63,75,79,95,57,44,24
2020-09-24 21:00:00,0,0,0,0,0,2,4,2,6,4,5,10,9,12,10,10,6,16,14,16,21,30,44,60,74,80,86,62,42,22
2020-09-24 22:00:00,0,0,0,0,1,1,4,2,7,3,3,8,12,13,12,9,7,14,10,15,23,26,41,58,73,80,77,66,39,20
2020-09-24 23:00:00,0,0,2,0,2,2,4,4,6,4,5,8,10,8,8,11,10,12,12,20,28,30,46,62,71,71,69,56,29,19
2020-09-25 00:00:00,0,0,3,1,2,3,4,5,5,6,7,7,8,4,5,13,13,9,15,26,34,35,50,67,69,62,61,45,19,18
2020-09-25 01:00:00,0,0,2,1,2,3,4,6,8,8,10,12,16,8,10,12,16,24,21,40,44,68,75,90,88,92,65,42,24,14
2020-09-25 02:00:00,0,0,2,1,1,3,4,6,11,9,13,17,24,12,15,12,18,38,27,54,55,100,100,113,108,122,69,38,29,9
2020-09-25 03:00:00,0,0,2,0,1,2,4,6,8,10,10,13,16,15,20,24,30,40,42,56,68,96,102,103,90,86,53,26,18,7
2020-09-25 04:00:00,0,0,1,0,1,1,3,5,4,12,8,9,9,18,25,36,43,41,58,58,81,92,103,93,73,51,37,14,6,5
2020-09-25 05:00:00,0,0,0,2,2,4,4,8,7,15,14,12,18,30,34,46,58,69,84,82,96,106,100,80,62,42,26,12,8,4
2020-09-25 06:00:00,0,0,0,3,4,6,6,10,10,18,19,15,28,41,43,57,72,97,109,105,111,120,96,67,51,34,14,9,11,3
2020-09-25 07:00:00,0,1,0,2,5,6,4,10,10,15,19,17,28,35,45,56,62,95,120,119,118,128,112,74,53,32,16,11,7,2
2020-09-25 08:00:00,0,2,1,1,6,5,1,9,11,12,19,19,29,29,47,56,52,93,132,133,125,137,129,81,55,29,18,13,3,0
2020-09-25 09:00:00,0,1,0,1,3,4,1,8,8,8,13,19,28,32,37,44,48,74,101,111,110,118,122,91,66,34,22,12,5,2
2020-09-25 10:00:00,0,0,0,1,0,2,1,6,5,5,7,19,26,35,27,33,43,56,70,89,96,98,115,101,78,39,27,10,7,3
2020-09-25 11:00:00,0,0,0,0,1,4,1,6,8,6,6,17,22,30,25,32,34,44,58,75,80,90,111,98,80,51,35,16,8,4
2020-09-25 12:00:00,0,0,0,0,2,7,1,5,10,7,6,15,18,24,23,32,26,31,46,61,64,81,107,94,82,63,43,21,10,6
2020-09-25 13:00:00,0,0,0,0,2,4,3,4,8,8,9,18,18,19,20,28,26,32,42,48,64,69,92,92,86,69,44,28,10,6
2020-09-25 14:00:00,1,0,1,1,1,2,5,2,7,9,12,22,17,14,18,23,26,33,38,36,63,57,77,90,90,75,45,36,11,6
2020-09-25 15:00:00,1,0,1,1,1,3,4,5,8,10,15,20,17,16,18,20,20,27,30,30,46,55,73,91,84,70,44,38,14,8
2020-09-25 16:00:00,1,0,1,1,1,4,2,8,10,12,18,19,17,19,18,16,15,21,21,24,30,53,69,92,77,64,42,39,17,9
2020-09-25 17:00:00,0,0,1,1,1,3,2,6,8,10,12,17,15,18,18,16,14,16,20,22,33,50,60,80,74,76,54,39,26,7
2020-09-25 18:00:00,0,1,1,1,1,2,3,4,5,9,7,15,13,17,19,16,14,11,19,21,36,46,51,68,72,88,67,39,34,5
2020-09-25 19:00:00,0,0,1,0,0,2,3,4,3,8,8,12,11,17,16,14,14,14,21,22,30,48,50,70,72,82,74,52,30,9
2020-09-25 20:00:00,1,0,1,0,0,1,3,4,1,6,10,8,9,17,13,13,14,16,23,24,24,49,50,72,71,77,81,64,27,13
2020-09-25 21:00:00,0,0,0,0,2,2,2,3,6,6,10,8,10,13,16,13,16,16,26,34,34,52,52,76,74,79,85,56,26,16
2020-09-25 22:00:00,0,0,0,0,3,2,0,2,11,7,11,8,11,9,20,13,17,15,28,44,44,55,55,80,78,81,89,48,24,20
2020-09-25 23:00:00,0,0,0,0,2,2,4,5,6,8,11,10,12,14,16,14,18,21,26,44,39,64,62,81,78,83,82,48,28,18
2020-09-26 00:00:00,0,0,0,0,2,3,8,8,1,8,11,12,14,20,12,14,20,27,24,43,34,72,70,82,77,85,76,48,33,17
2020-09-26 01:00:00,0,0,0,0,3,4,6,8,8,10,10,11,14,18,14,20,22,30,40,48,49,76,88,91,104,87,74,49,29,14
2020-09-26 02:00:00,0,1,0,1,4,4,3,8,15,13,9,10,13,15,17,25,23,33,57,52,64,80,107,100,130,89,72,50,25,11
2020-09-26 03:00:00,0,1,0,1,5,2,2,8,10,8,9,12,13,20,28,36,50,45,69,68,89,103,118,112,122,102,58,42,17,9
2020-09-26 04:00:00,1,1,0,1,6,1,2,7,5,3,9,15,13,25,39,47,77,57,81,84,114,126,128,125,114,114,44,34,9,7
2020-09-26 05:00:00,0,0,0,2,4,2,4,6,6,9,11,21,20,28,42,48,66,60,86,95,112,121,117,114,92,82,38,24,8,6
2020-09-26 06:00:00,0,0,1,3,1,2,5,4,7,15,13,27,26,32,44,49,56,62,90,106,111,116,106,104,69,49,31,15,6,5
2020-09-26 07:00:00,0,0,0,2,1,1,4,2,5,11,12,18,18,24,32,36,42,46,68,85,95,96,96,93,60,44,23,13,5,4
2020-09-26 08:00:00,0,1,0,2,1,0,3,1,3,7,11,9,11,17,21,23,29,30,47,64,79,77,86,82,50,40,15,11,4,2
2020-09-26 09:00:00,0,0,0,1,0,2,2,1,2,6,8,6,10,12,16,16,21,26,34,46,60,64,71,69,48,37,18,10,8,2
2020-09-26 10:00:00,0,0,0,0,0,4,0,1,1,6,5,4,8,6,11,9,13,21,21,29,40,52,56,56,47,34,22,10,12,3
2020-09-26 11:00:00,0,0,0,0,0,2,0,2,4,3,4,4,6,10,8,8,12,13,20,22,32,38,42,42,44,31,22,12,10,2
2020-09-26 12:00:00,1,0,0,1,1,1,1,3,6,0,2,4,5,14,5,8,11,5,18,15,25,23,28,27,40,28,23,14,7,2
2020-09-26 13:00:00,0,0,0,0,1,0,2,2,5,2,4,4,5,10,6,8,9,7,17,17,18,24,26,30,32,30,22,12,8,6
2020-09-26 14:00:00,0,0,0,0,1,0,2,1,4,4,5,3,5,6,8,9,7,9,16,19,12,24,23,33,24,32,21,11,8,10
2020-09-26 15:00:00,0,0,0,0,0,0,2,0,3,4,4,4,6,4,9,9,7,9,16,12,16,21,23,27,19,26,24,16,8,6
2020-09-26 16:00:00,1,0,0,0,0,0,1,0,2,5,4,5,6,2,10,9,7,9,17,6,21,18,23,21,14,19,28,20,7,2
2020-09-26 17:00:00,0,0,0,0,1,0,1,1,2,5,2,6,6,6,8,8,6,8,16,12,16,20,25,24,20,22,26,18,10,2
2020-09-26 18:00:00,0,0,0,1,2,0,1,2,2,5,1,6,5,9,6,7,4,8,16,19,12,21,27,26,25,24,25,16,14,3
2020-09-26 19:00:00,0,0,1,0,1,1,0,2,4,4,3,5,8,10,6,10,8,9,13,16,18,23,33,32,30,32,30,22,17,6
2020-09-26 20:00:00,1,0,2,0,0,2,0,1,5,4,5,4,12,11,7,13,11,10,10,14,23,25,39,38,35,39,34,29,20,9
2020-09-26 21:00:00,0,0,1,0,0,1,1,0,2,4,4,7,9,8,6,10,11,10,14,14,18,25,35,40,34,38,30,22,17,11
2020-09-26 22:00:00,0,0,0,0,0,0,2,0,0,4,4,10,6,4,6,7,11,9,18,13,12,25,31,43,33,36,27,15,14,13
2020-09-26 23:00:00,0,0,0,0,0,0,2,2,2,5,3,8,6,4,5,7,12,8,14,14,13,23,27,29,32,28,27,16,10,10
2020-09-27 00:00:00,0,1,0,1,1,0,1,3,4,6,2,6,6,3,4,7,13,6,11,15,14,21,23,15,31,19,27,16,6,7
2020-09-27 01:00:00,0,0,0,0,0,0,2,4,6,4,7,6,8,10,10,12,12,9,11,19,20,27,32,26,36,32,28,20,11,6
2020-09-27 02:00:00,0,0,0,0,0,1,3,4,7,3,12,7,9,16,16,16,10,12,11,23,26,33,40,38,42,44,29,23,16,4
2020-09-27 03:00:00,0,0,0,0,0,0,4,4,6,6,9,6,12,17,14,14,11,14,14,17,20,34,33,40,42,36,22,17,12,6
2020-09-27 04:00:00,0,0,0,0,0,0,4,3,6,10,6,5,14,18,12,12,12,17,16,11,13,34,26,41,43,28,15,11,7,7
2020-09-27 05:00:00,0,0,0,0,2,1,2,2,5,8,12,10,14,15,16,14,16,20,20,17,26,34,34,36,38,30,14,12,6,5
2020-09-27 06:00:00,0,1,0,1,3,2,1,2,4,7,17,16,15,12,19,16,19,22,24,23,39,33,43,32,33,31,14,13,5,3
2020-09-27 07:00:00,0,0,0,0,2,2,2,1,5,7,14,14,14,16,21,16,19,19,18,23,30,29,38,26,24,24,14,10,6,2
2020-09-27 08:00:00,0,0,0,0,0,1,4,0,6,7,10,12,14,20,23,16,19,16,13,23,22,25,33,19,15,18,14,7,6,0
2020-09-27 09:00:00,0,0,0,0,0,0,4,2,4,5,8,10,11,17,16,14,16,18,13,18,16,20,26,18,17,18,14,10,4,1
2020-09-27 10:00:00,0,1,0,0,0,0,4,3,1,3,6,8,8,14,9,11,12,19,13,13,10,15,19,17,19,19,15,12,2,2
