date,OraNano,OraPicoProk,RedNano,RedPico,RedPicoProk
2019-09-22 22:00:00,3744.587455713848,2046.9225459037798,9349.971366586284,135.2218185208648,197.86682493255964
2019-09-23 00:00:00,5634.414020494675,5407.341073193457,19603.050525631857,285.84926760225375,163.10635886493182
2019-09-23 02:00:00,4398.598306616933,3123.144801305927,11624.094848429715,189.19929028063902,136.63751449645852
2019-09-23 04:00:00,2488.658574276134,2479.3055509697006,8553.804823475155,164.1590419978586,147.51593895392944
2019-09-23 06:00:00,2380.1450238723573,1644.630786951436,7137.185495445575,135.04454346909515,157.44703165778054
2019-09-23 08:00:00,3588.5957126323647,2261.8739702025296,11435.477159127284,157.94530641716872,140.94918300995604
2019-09-23 10:00:00,4405.542062919887,2395.476063002917,11799.142092704298,144.4195007759387,114.99307344394283
2019-09-23 12:00:00,3292.3829789194956,1852.2905983379267,10898.64836078998,110.70584440561224,98.84127987582698
2019-09-23 14:00:00,2234.7097138732165,1579.2101810097274,9354.829773760344,94.97975254304407,101.4923415022185
2019-09-23 16:00:00,2124.258595427608,2581.3450532345787,11889.604317210506,93.35901770649296,136.01178817521853
2019-09-23 18:00:00,1291.7964534851924,1594.8146643289404,6475.573610015338,74.54262666799787,142.05705680305442
2019-09-23 20:00:00,2243.7780207907276,2730.628602676578,9841.829928166051,190.06368595684515,200.76542324208015
2019-09-23 22:00:00,3522.645640722281,3190.194904213684,12688.132907033141,316.0722832096265,201.41054510019205
2019-09-24 00:00:00,2969.6660354269384,3164.5674184128266,12042.16748374892,410.1947482985409,175.7398912113064
2019-09-24 02:00:00,3092.939240440797,2903.7112035504824,11633.771659066106,451.48924490383774,158.1544598469135
2019-09-24 04:00:00,2949.6054714117568,2842.443460806808,11463.942308986989,449.7097380688833,167.4829616647939
2019-09-24 06:00:00,3238.510993306264,2454.1639438055035,10370.019950715952,387.9869485981869,158.44305030195642
2019-09-24 08:00:00,3910.9492154758714,2498.146644211846,13020.783733820645,364.1606058258427,153.91721328936987
2019-09-24 10:00:00,3765.0772049122284,2205.0020072701677,14904.500342500416,377.10981388164623,132.10742620864457
2019-09-24 12:00:00,3267.0161884102044,3764.804035172524,25317.866598545297,637.6111569036486,176.86835692195191
2019-09-24 14:00:00,2999.476381155526,4608.457125264479,30670.83840234508,640.8706957373807,196.45358644179984
2019-09-24 16:00:00,3207.8122460550167,4714.90403782196,31738.222560147144,392.0672648193544,233.71385251231803
2019-09-24 18:00:00,2708.2019246148775,2409.05848862249,13564.847028129661,285.4331409162371,178.91841385922012
2019-09-24 20:00:00,4271.265880763821,4381.609277065301,13517.477286129404,618.6013698981565,258.6989993103854
2019-09-24 22:00:00,2359.346455475272,1804.2651117926503,5744.945366099479,283.5402387886357,186.47526528372987
2019-09-25 00:00:00,4343.473456588667,1996.1001923736555,7888.454463457806,392.5342407599822,179.88064805752342
2019-09-25 02:00:00,5008.684013866316,1970.9268681622746,6789.195580485201,375.1108827943776,183.63156397557194
2019-09-25 04:00:00,4833.660093093572,2428.092135392815,7879.850905526083,460.8894725336577,182.27461746486762
2019-09-25 06:00:00,4553.519928347258,2119.608951311696,8683.409001155755,380.28643155705043,175.49217960991135
2019-09-25 08:00:00,5151.661369165994,2441.687182734972,9501.229730746853,349.6644273922824,150.016325204615
2019-09-25 10:00:00,5383.940255456041,2629.93119946525,13108.439684654268,366.7976472829695,55.3024111706519
2019-09-25 12:00:00,4297.028505281814,2347.8270458623115,13026.770616746806,443.18910453538786,53.350325225960034
2019-09-25 14:00:00,6085.17189237269,3573.315707747385,21455.467084749176,591.9147015951027,64.166100670381
2019-09-25 16:00:00,2422.8381381403533,2119.388895763515,11815.126198654603,262.8531097233445,55.02521009292346
2019-09-25 18:00:00,2125.6543021748676,2185.5682931352712,10961.77119857497,306.88554934840636,108.32002876625894
2019-09-25 20:00:00,2152.72278949401,2091.053106538888,7230.738820027056,488.50287637560785,107.65880580639661
2019-09-25 22:00:00,3620.0729130757672,2773.5406413632286,9502.836081997304,676.6801254424265,90.94286304734752
2019-09-26 00:00:00,4832.689552186984,3487.3431665933226,10342.961816475727,861.5794178116722,93.59669575827918
2019-09-26 02:00:00,4775.65619328376,2920.9598198249655,10803.785114601225,924.9496410928468,80.15722513131558
2019-09-26 04:00:00,4827.889967036934,2995.53079631268,10135.72106813786,919.0910683682034,82.95221949767699
2019-09-26 06:00:00,3367.624662541431,2395.1999119523243,10036.61859216762,686.2140775043408,85.81533667533085
2019-09-26 08:00:00,5023.944120678156,2852.5848938245827,14355.83179537075,888.5539091663693,89.68797699507213
2019-09-26 10:00:00,5820.424901032843,3038.460915814659,15926.667670938827,971.9368648957254,65.03590788467561
2019-09-26 12:00:00,3706.4465346793822,2131.9919734559053,11141.887635741286,800.77070931173,56.937949989174335
2019-09-26 14:00:00,2529.7320588413795,1680.9231096873157,11336.910878719413,877.2373076032903,48.679499919784554
2019-09-26 16:00:00,4439.52492726084,4793.606909413217,29539.980875841018,1207.6229009667147,184.07449134282507
2019-09-26 18:00:00,5455.605556533881,5059.833824829985,27055.225126910365,1682.9104314229364,203.96225566834542
2019-09-26 20:00:00,4393.48957406488,5634.675627502518,18159.336465977747,1448.5396907417075,225.87487854971727
2019-09-26 22:00:00,4986.029600816257,4062.9292860743767,14107.945732815806,1248.7037745735595,148.10165771981565
2019-09-27 00:00:00,4416.236277684693,4663.077307032458,11849.256639395922,1149.124167254425,129.3505588275803
2019-09-27 02:00:00,4599.570188248004,5130.087889585529,13151.704636998486,1334.131320722462,134.69460361630652
2019-09-27 04:00:00,5204.144412150012,4941.686451282608,14671.860817078483,1458.240241594732,134.87170138855623
2019-09-27 06:00:00,4651.829258410463,4363.763184995486,13468.21034523509,1048.742269637517,136.81218970443442
2019-09-27 08:00:00,5667.663361659456,4825.419436973248,15913.35009262711,1171.620043947776,146.29932783552928
2019-09-27 10:00:00,5196.897492565652,4890.406214367961,17755.504126657965,1329.8189251397039,111.18720693613093
2019-09-27 12:00:00,5521.408511765158,6376.034087826454,20204.448125194114,1904.3907667927456,160.19787404183393
2019-09-27 14:00:00,6185.627398374693,7668.391051212065,22620.537057183043,1944.4586937129452,184.86204351649442
2019-09-27 16:00:00,5952.473988500774,7546.262570465526,21984.278010607217,951.891029322521,271.3211142406623
2019-09-27 18:00:00,3850.9680091788637,6600.791702747855,13327.643633074047,936.8178051639318,303.9531629090311
2019-09-27 20:00:00,3933.1283067760423,4535.360213300294,11846.774353469844,1183.700203247829,196.01722257894156
2019-09-27 22:00:00,3080.3526725494253,5175.754141574436,8354.321658265064,1046.0351026759502,175.24789004917506
2019-09-28 00:00:00,4833.49800733134,4454.46297271702,8692.366035062252,1045.6304199322688,145.44093238902136
2019-09-28 02:00:00,3437.681900288184,4503.2174529041295,6619.159123053368,717.8952331579355,138.0286117191665
2019-09-28 04:00:00,6100.828742279629,4691.075123709792,7773.228456673135,911.881713389735,135.8652064200191
2019-09-28 06:00:00,6486.574432695773,5303.454540775363,11846.669916972001,1120.6049389738018,140.27232630882446
2019-09-28 08:00:00,10157.150827053654,7310.444948014653,14735.901927674613,1417.4767635866692,177.7430182824584
2019-09-28 10:00:00,7701.092111213191,7159.10588548184,15790.461460256674,1305.436007384139,131.73115629469632
2019-09-28 12:00:00,7206.198567585833,8407.426330403981,20702.31427144026,878.1167618359634,179.78504055869897
2019-09-28 14:00:00,6266.252447491141,7907.52862564254,18832.009459636025,614.5928335238185,183.52115516410103
2019-09-28 16:00:00,6405.970081060225,7178.18289370985,19714.008232877375,752.5298345586365,274.4890895699166
2019-09-28 18:00:00,4761.834908495031,7409.353110229582,15328.431606899654,781.7221205787379,397.341617744616
2019-09-28 20:00:00,3728.366163352757,4360.287119641586,8616.933517499025,673.5720300071675,234.83466026315597
2019-09-28 22:00:00,5580.093642838886,4648.10504507697,12878.116446993177,1053.1438295287696,209.06619622522496
2019-09-29 00:00:00,4342.3665617295765,4343.861109815759,11448.601355279001,878.1137416870403,170.74306492005803
2019-09-29 02:00:00,5926.731688274721,4752.557122762016,9286.941219992787,795.0722688335967,208.75992437550067
2019-09-29 04:00:00,5917.716001543834,4333.318102099757,8887.559393318827,914.4400903008659,201.29959893358551
2019-09-29 06:00:00,6407.172010639768,4570.481153466738,12120.246685721046,972.9739236361838,191.88208345692806
2019-09-29 08:00:00,6677.212693317807,5819.551921802191,13699.073913169366,1101.4834023706924,226.52739666782057
2019-09-29 10:00:00,6158.0793171478745,6259.202666533617,15320.860953891595,1161.311793384262,158.601145383689
2019-09-29 12:00:00,6327.6223442091305,6577.115198910259,15637.386092026834,1324.5153989464134,184.80859674581635
2019-09-29 14:00:00,9287.265899251606,7616.712083701511,17744.33707714685,1335.2371396515096,235.2218006989709
2019-09-29 16:00:00,9206.791650565963,7310.578388960147,23106.366347294952,1359.540907193412,239.9501464988123
2019-09-29 18:00:00,7383.833594643835,7763.884571206984,17983.117442214327,1056.47217502761,302.7337480371384
2019-09-29 20:00:00,6168.355563897877,7077.239508285815,17558.952197539635,1110.9773987087854,284.4988132337175
2019-09-29 22:00:00,9244.947488974392,9760.450505385901,20531.720235844845,1649.7536611066034,254.93999219856966
2019-09-30 00:00:00,18312.426609959533,8256.60897631728,18043.475799711094,1530.7641166204592,202.86262119135003
2019-09-30 02:00:00,4859.394083671483,4636.561099614158,6940.222408254786,678.7669970971323,174.33264419857798
2019-09-30 04:00:00,5280.284093365856,5548.438380610234,9061.840398269638,900.5745807651085,185.68731764192333
2019-09-30 06:00:00,5600.594768085974,7614.050325646427,11364.509197606767,828.6053642376327,183.78359686495716
2019-09-30 08:00:00,4163.194231413719,4755.4634685091405,10088.958237022884,556.0409497591615,152.8347468140452
2019-09-30 10:00:00,4760.572194660149,6417.914501935209,11631.864423482635,584.072421966917,172.9155904257104
2019-09-30 12:00:00,8034.67574069486,5859.814364717466,15440.599595528676,850.849717325738,171.59835367265478
2019-09-30 14:00:00,8320.420198108051,6692.134462061992,15352.980868628361,577.9022899379373,144.64997002931395
2019-09-30 16:00:00,3792.57868568492,4964.46088877724,9333.002199833094,327.03110389299985,126.6604895302411
2019-09-30 20:00:00,5009.486833039945,4454.119950753487,11191.681847242604,607.5839217608242,171.15542956522378
2019-09-30 22:00:00,6425.069174854987,5142.484712612218,16560.41906583624,1140.7022722006013,148.1288557383272
2019-10-01 00:00:00,4629.74323943881,3572.712445890317,10316.633565612168,735.9995159377155,102.74714610509257
2019-10-01 02:00:00,3838.7603870630896,2789.581017742318,5675.483348478126,495.09574471022285,84.02480243025843
2019-10-01 04:00:00,3754.60517204822,2743.7239798288565,6437.803292090152,462.3724686651839,92.20466983244656
2019-10-01 06:00:00,3193.6142951763927,2634.2071503071847,10362.387887679311,513.0325472304903,96.75790731748666
2019-10-01 08:00:00,3524.41674783845,3724.9115214888607,14730.605558704472,665.8001753690784,93.85025289461495
2019-10-01 10:00:00,4744.025011244036,4538.558601176173,14249.370710481955,670.5906537318056,59.33043883413201
2019-10-01 12:00:00,4218.176272355747,3284.134609859937,10508.107043458274,468.12416851749435,38.83796339809726
2019-10-01 14:00:00,2762.8189001965115,2638.8188707243276,7999.542402114694,347.37997234959386,49.91511563736765
2019-10-01 16:00:00,4013.1509155914046,2377.0613731013077,8518.749469983075,253.45577766675495,54.69455176930213
2019-10-01 18:00:00,2775.072041287417,2309.864445866052,5705.616899164192,305.5873325059953,66.14020716065797
2019-10-01 20:00:00,10676.348924270082,6587.741767007614,16482.308053067674,740.1125093937568,172.99390119660143
2019-10-01 22:00:00,13733.391641495462,5985.473584497314,17599.399481270084,745.5013363237435,128.69880254618212
2019-10-02 00:00:00,18803.47868970058,5197.769719142798,17102.8883629075,737.9110417711343,111.00019382360587
2019-10-02 02:00:00,10837.984101556933,4682.532244037489,12067.081673773278,655.2244437117924,104.63826447925426
2019-10-02 04:00:00,5953.538700928282,2930.246189836828,6871.518420466036,374.305407937782,95.69977404158136
2019-10-02 06:00:00,5707.81474454675,2689.737821169865,8597.68511826447,344.3405299053823,102.60759299242947
2019-10-02 08:00:00,6080.430736172018,2349.9765515512477,9292.124898949261,306.9662022337466,81.97932137455929
2019-10-02 10:00:00,,3044.0765107241073,,,118.63352153136785
2019-10-02 12:00:00,11595.47305588636,3092.5460934266353,11586.516396629198,505.8341749742352,132.7457873679782
2019-10-02 14:00:00,6269.597317600204,3367.1321134775335,12101.351153014959,426.6764817392973,195.86867627533655
2019-10-02 16:00:00,6900.2122361254305,3973.4484511048295,14376.291539857852,655.2705701922172,626.6195704319166
2019-10-02 18:00:00,8335.864548517116,4113.692413561559,17665.693418446448,1207.1112545936935,904.7757235341321
2019-10-02 20:00:00,5705.242318011376,2952.522244223043,12808.913138907821,1166.2698165838037,461.8472856506699
2019-10-02 22:00:00,8933.707647705709,2236.706918082298,14283.980734755354,1938.5830224172905,881.9186358778016
2019-10-03 00:00:00,2708.801182089623,1434.977536944975,8693.024779624204,1184.3852063060808,775.4441782905084
2019-10-03 02:00:00,2053.8307297106553,1036.4778667371154,6398.783391338267,1127.1933297351268,474.4297891643914
2019-10-03 04:00:00,1251.0924994814275,1003.3132470605495,5506.03139557146,1307.1616216667073,377.9452390947259
2019-10-03 06:00:00,1285.4593716132188,870.5714358872516,7122.151806858182,1231.7984636080662,324.4617002164625
2019-10-03 08:00:00,810.9364714673209,515.9502690867874,8265.133791554921,827.8519512358249,680.3051566007967
2019-10-03 10:00:00,708.4521248354456,470.86829576118333,7840.322855420467,896.3809096835035,661.631489893938
2019-10-03 12:00:00,994.6463923610165,461.36736120863395,8710.265856568329,987.5494156747949,774.5558893378247
2019-10-03 14:00:00,2140.450349680074,543.9119634185242,12058.075173935049,1184.1196634402436,788.5921616802409
2019-10-03 16:00:00,1020.5274869929855,491.7917510783273,9672.522376087332,813.995057969642,579.2300744694105
2019-10-03 18:00:00,1200.9149207693467,619.8621699906943,9594.721923910196,804.041643108825,545.4005612801789
2019-10-03 20:00:00,1660.2682338391626,595.3790968946203,8821.993786158762,962.2027788507428,740.8963358881277
2019-10-03 22:00:00,1176.101828412372,872.3087649335537,9588.12537367,1342.2141570470976,532.5516380194708
2019-10-04 00:00:00,1001.5816398299014,529.7681918141521,6310.699386214634,1055.3636780606512,520.0462011598081
2019-10-04 02:00:00,884.9911256849937,382.86707092530054,4361.016168441595,831.9290998207132,450.78248177680706
2019-10-04 04:00:00,1090.900363609624,403.3629955038579,4226.384506519657,991.4714891731597,327.39501549873063
2019-10-04 06:00:00,1364.0971089078253,456.69456972931556,6049.534672881616,1200.9524553237661,300.01202818820536
2019-10-04 08:00:00,1539.5106276696742,451.13191031307235,7245.741052646566,1174.8246769569207,335.1646962703617
2019-10-04 14:00:00,1152.1287533527902,597.0902746921854,11309.562482402456,1733.290190865323,337.3705441905586
2019-10-04 16:00:00,1371.8782755664508,422.0642105292551,11163.225010666083,1141.0528308035216,246.93745886040506
2019-10-04 18:00:00,811.1814896489665,327.88437633672004,7379.952080115538,810.3394101733128,318.02508954340163
2019-10-04 20:00:00,2858.1912955473977,390.24839305972404,9142.739439428744,1013.6457873217978,355.01030635958625
2019-10-04 22:00:00,3958.1577150637804,381.4079288284171,8741.735050688032,871.9673362886608,458.7350001929342
2019-10-05 00:00:00,3683.8295678043114,364.68213517870606,7745.383193015177,993.7669772217376,373.30960160878936
2019-10-05 02:00:00,2480.0462872190856,283.0588694425769,4365.515298080238,811.5918631272273,259.7609619210429
2019-10-05 04:00:00,1969.6465709829713,282.35404113641704,4493.094538609394,1031.1560746418966,216.8216126086159
2019-10-05 06:00:00,2895.650835615775,390.3779545889106,7287.185300240744,1589.0118550219363,240.4573514222751
2019-10-05 08:00:00,3681.612678655079,517.8838489260876,9911.473475017216,2305.7853215471437,276.19887272849655
2019-10-05 10:00:00,3835.2989901575975,813.4558082833865,15074.37533735988,3512.303327158439,228.69116585886357
2019-10-05 12:00:00,4067.015858809873,742.8685440889526,13692.852088201613,3239.0914043132866,140.9169722811346
2019-10-05 16:00:00,2780.4448887732997,759.7550556878065,19444.722743614417,2637.63559425759,238.3565220314752
2019-10-05 18:00:00,3039.0710765442273,720.4761378410427,12817.16034377455,2157.9803164089044,286.5558020546158
2019-10-05 20:00:00,4639.505300413015,794.3345588296868,15617.837423220002,3225.557650709372,318.35532284724815
2019-10-05 22:00:00,3741.2877673920293,684.1644146561923,12306.858726705426,3000.7707350107253,292.2664967236368
2019-10-06 00:00:00,3562.30432992432,799.4267324321025,11957.435469362907,3181.5211489196668,314.6395540872062
2019-10-06 02:00:00,3167.907790092396,865.7667773444298,12081.953328536889,3351.5862083024467,319.03449792462106
2019-10-06 04:00:00,3146.5134267866647,944.4999116996418,10013.01211127887,2583.6764802800094,306.0420849045465
2019-10-06 06:00:00,2665.172185130195,841.4830533257534,10971.232262368381,2174.0782019134276,272.5820829273414
2019-10-06 08:00:00,2663.7217630622463,1286.4681268711095,14507.2596845927,2288.2301408561743,303.7672953639887
2019-10-06 10:00:00,2039.8107881861738,1378.3772579896129,12531.767771514866,1923.2097079367352,170.23864630621424
2019-10-06 12:00:00,1847.7263023681699,1484.4753348492827,15469.0329374353,1689.8248380384464,238.21862736920593
2019-10-06 14:00:00,1329.009706631055,1811.7426405842314,19112.56136681995,2187.5016412560294,516.8952615465278
2019-10-06 16:00:00,976.9068611722582,1704.3369824661534,16807.249876371698,1357.2747797125312,763.0937113043993
2019-10-06 18:00:00,618.6486403534007,1507.4004134108416,11757.86722370478,981.5619955695065,1007.710005107866
2019-10-06 20:00:00,708.5386522446234,1655.5582641619058,12236.67219766563,1004.6341042017953,1248.467273086762
2019-10-06 22:00:00,682.4225869090736,1484.5884615047003,10880.147512499425,985.1926247592115,1218.7351700582271
2019-10-07 00:00:00,558.5081652017669,918.7008576823968,6242.101696407464,658.4786680716313,715.6999902392453
2019-10-07 02:00:00,759.7959470078972,808.6215339736933,8305.894924792234,724.5615463577171,561.9676886000333
2019-10-07 04:00:00,1206.3972937069334,874.2795749991589,9576.90823565056,1179.478740652366,588.6230071925035
2019-10-07 06:00:00,1496.714537681841,942.8201845871281,8869.978065137726,1348.1773766667604,552.8826149784286
2019-10-07 08:00:00,3073.64871964756,890.2939893115207,17349.553559447853,2556.09473204299,411.2552054006426
2019-10-07 10:00:00,2511.4156311171055,892.2801969062039,14705.171806213375,2985.366826938144,241.3186752244787
2019-10-07 12:00:00,2875.0505201325395,970.2336691089323,16115.196573033338,3290.6009261239187,338.0343178674527
2019-10-07 14:00:00,4609.217421038537,1156.8047695183,28454.811052204237,4037.2928959349733,434.0720141871538
2019-10-07 16:00:00,4657.213364464009,1628.8704819032434,30845.547727047066,2898.770736395906,1005.4343723311919
2019-10-07 18:00:00,4971.024102765135,1654.2235660237159,25907.669820878145,3266.840048009173,1258.850803933007
2019-10-07 20:00:00,2960.2772912443293,1428.9196785375568,15570.305663387608,2650.2536163254495,1057.4372547227413
2019-10-07 22:00:00,2962.447259120505,1255.0069898321835,14807.89502347322,2176.5843493783827,1047.1854210517856
2019-10-08 00:00:00,2089.573293299569,773.0193460787523,7934.881832709881,1701.2361236144823,653.3984248375041
2019-10-08 02:00:00,2597.752096102177,879.6829473436444,8287.253458495814,2025.2508750560478,608.2461639807785
2019-10-08 04:00:00,2410.917937583015,726.4937748048314,6802.500926840596,1902.9756549299739,425.1756191532889
2019-10-08 06:00:00,2913.4095196702183,804.3577697449667,9887.016866522279,2086.657118555861,458.5690638705404
2019-10-08 08:00:00,2813.582727795582,1002.06978476908,13907.009634584505,2779.6011440090024,503.35848055273334
2019-10-08 10:00:00,2428.157485308788,1240.5325517266826,16200.299926275971,3054.5009792761653,544.8871378854933
2019-10-08 12:00:00,2434.485808755424,1185.0239730040764,22987.030801453646,3541.4244946621543,462.3525237808455
2019-10-08 14:00:00,1711.4464554004835,1333.6111886028477,24030.75377169315,2994.212423591662,597.5143966433596
2019-10-08 16:00:00,952.8477598357242,1285.7482295409136,20173.66260166335,2167.8985540692042,906.6442024550821
2019-10-08 18:00:00,2275.5458699374544,689.8078738832755,11578.01229909646,1728.1730841881588,404.78226800328326
2019-10-08 20:00:00,2749.8259219924507,687.7148163758004,9740.958769668332,2040.4232111860972,430.2902707363163
2019-10-08 22:00:00,3290.788829519929,818.1389236847108,10841.40487141335,2789.4064511937827,432.0664695521782
2019-10-09 00:00:00,4564.660123636074,897.3459492598616,10768.152783341833,3098.7136504034524,470.24967064804537
2019-10-09 02:00:00,3396.51440675343,1052.1753552560992,12307.744493348964,2845.875956840364,485.1560221928315
2019-10-09 04:00:00,2808.3559047270246,1193.6825092495792,10899.810459149614,2553.19126161782,466.019336517397
2019-10-09 06:00:00,2367.3807196153703,1252.0682625441505,11971.55904001056,2053.3439114755724,450.241822180595
2019-10-09 08:00:00,3659.831472257494,1263.1420312343762,16122.712644081837,1768.515854017856,441.28275302746096
2019-10-09 10:00:00,1475.6763849714273,1880.5713455665962,16672.68338548023,911.6241069902292,463.048667166919
2019-10-09 12:00:00,1395.394508876073,2017.4509333797214,18014.93345042708,846.9486806362532,561.5687763107336
2019-10-09 14:00:00,1168.7836938960431,2071.044298516964,14343.145286099303,548.3242633463244,668.9607853692476
2019-10-09 16:00:00,586.3871638200085,1178.391124304521,9879.802606985855,358.56821491040364,435.94524693126
2019-10-09 18:00:00,688.0941645071971,2316.488244122395,14010.77507039885,503.82942875061786,582.1556282037409
2019-10-09 20:00:00,638.8711481263251,2023.5179897267483,11304.804342454578,448.13700452166694,488.4473468901865
2019-10-09 22:00:00,488.30557657892575,1893.8124045389875,9508.762587152094,420.2063037060055,371.74531867530453
2019-10-10 00:00:00,422.4021147477003,1915.88991967053,8602.892159349867,403.95675770775324,326.12715777336376
2019-10-10 02:00:00,478.8776065908802,1525.203990321757,8296.994542658957,379.69166968177876,270.0572938610384
2019-10-10 04:00:00,331.9644704736988,1459.3360391336807,7394.362343459422,340.3955540494428,236.57879630421425
2019-10-10 06:00:00,335.45507675849075,1359.4267313054659,8689.654867876407,293.51370407899617,247.77768348319196
2019-10-10 08:00:00,370.49834801242366,1286.7526909038215,9823.471039104528,294.3646793131901,122.5008068258674
2019-10-10 10:00:00,305.19609726815264,1138.6421357870645,7136.528835744228,208.56102830544717,67.18366820887934
2019-10-10 12:00:00,287.98154289875555,936.6320937585264,5762.012113437017,174.4682148462893,53.28109003541653
