date,OraNano,OraPicoProk,RedNano,RedPico,RedPicoProk
2019-09-18 14:00:00,236.69374112075093,0.8925351310815696,73.89760055609183,4.241618675196549,0.2812972737554873
2019-09-18 16:00:00,259.4474997601636,0.8678021141159031,77.10579382334089,4.226751998437207,0.2811197338581869
2019-09-18 18:00:00,274.9220875105386,0.7738770304645554,81.00760156808,4.206086684091767,0.27065891264932707
2019-09-18 20:00:00,312.31934432832674,0.6312572661993641,65.00523490554102,3.7322180280027446,0.23844391763166972
2019-09-18 22:00:00,282.3187779619119,0.5455627847555238,53.54166808210549,3.7961426729145806,0.20909735183049938
2019-09-19 00:00:00,268.19904492519845,0.5002595845752907,43.297063413533465,3.7214494325896648,0.1959810801630183
2019-09-19 02:00:00,256.43622994100986,0.48792637401715155,32.559938661175394,3.1131875342208066,0.18843456214537402
2019-09-19 04:00:00,184.86418670596836,0.47208519116670966,27.341918012399795,3.0319892027683095,0.16954918189714419
2019-09-19 06:00:00,144.70905965710813,0.4705793853867061,25.126264760954285,3.1110869884896264,0.16324151413629517
2019-09-19 08:00:00,147.0382208166433,0.5146976083540484,28.56494773476657,3.418132721340174,0.15891142704364858
2019-09-19 10:00:00,189.42585600724283,0.6124990633172225,40.467247715109764,3.7229029069768123,0.19021594763591487
2019-09-19 12:00:00,195.21880531967616,0.729812152397185,43.38621406876822,4.074841182140881,0.22078937369277873
2019-09-19 14:00:00,246.32745384867698,0.830486001728196,59.35143491519342,4.249223179665549,0.2764267474392966
2019-09-19 16:00:00,242.4811181923372,0.8626252507797109,57.810800002791424,4.415098848355083,0.2836610848943031
2019-09-19 18:00:00,244.3265468126947,0.7761286880897057,61.4695045051464,4.263838952525164,0.269585897422044
2019-09-19 20:00:00,265.86541959470736,0.6531100537554922,51.36885927639622,3.9555000228250314,0.24269447537286037
2019-09-19 22:00:00,287.11912289607096,0.5599197190322823,44.101671464368216,3.8177253773595705,0.2301561193875965
2019-09-20 00:00:00,269.3072082048873,0.5181118559898663,36.81422230950955,3.683039804463043,0.16981129634834924
2019-09-20 02:00:00,233.47622361151008,0.4544696339733588,32.903410591678366,3.412500113341589,0.20415873535457552
2019-09-20 04:00:00,177.80896728423318,0.48619493687839466,22.576797331497865,3.5886019456959386,0.16575426826677797
2019-09-20 06:00:00,122.51816920168653,0.4739178137588277,20.61887001026963,3.591415024405201,0.1616704968765943
2019-09-20 08:00:00,138.80998517975257,0.5432744367878076,27.59075828682106,3.705692268546257,0.16389268681901326
2019-09-20 10:00:00,182.6225104947676,0.7156727635746012,35.13471359147922,3.812267728634634,0.1804737936813764
2019-09-20 12:00:00,225.76699702155142,0.8726090302549431,50.18436816867487,4.16998051907076,0.22847535843408395
2019-09-20 14:00:00,261.7007011988349,0.8895258618282891,58.19187410943717,4.230670780672929,0.2409079517944298
2019-09-20 16:00:00,259.4591923701015,0.9062671701966424,60.2357296954954,4.023014429706656,0.2191610566488641
2019-09-20 18:00:00,333.52137105878757,0.8391482610191502,64.12808137148127,3.918313245555777,0.22130478089798578
2019-09-20 20:00:00,336.63013085388,0.7062999075699069,49.76682923124214,3.2893586943961797,0.21860348781740502
2019-09-20 22:00:00,355.63979685650384,0.6181827242881975,45.22137509158435,3.1107505321451145,0.177627774737254
2019-09-21 00:00:00,338.16562062310845,0.5703391439005082,35.06886971885384,3.1777238978124416,0.1667484225371021
2019-09-21 04:00:00,191.24391493391641,0.536041400494404,20.665227696628573,3.4946006708551582,0.16420116081123515
2019-09-21 06:00:00,133.64835402587644,0.5304729494335167,20.932829714685873,3.6049040522726994,0.14109949960092316
2019-09-21 08:00:00,146.74390604068304,0.5896572282497784,24.581250753865085,3.415145139129421,0.14449506456305417
2019-09-21 10:00:00,184.55846133700828,0.6725686347470964,31.974735503731203,3.0342549629154663,0.15388881395726772
2019-09-21 12:00:00,206.78081525237343,0.742074241576031,36.66542981514128,3.196571564231342,0.16401996541461805
2019-09-21 14:00:00,216.04955130554703,0.7510587742372323,37.67819103678953,2.9114318502301786,0.17633959109836705
2019-09-21 16:00:00,212.49388346658486,0.6827179638478204,38.74432299203142,3.1346548943867605,0.17678168490237356
2019-09-21 18:00:00,168.62401319174387,0.6020088626832353,33.52038623759776,3.0955807930522656,0.15997363314119373
2019-09-21 20:00:00,157.05124268287602,0.5570356676823718,23.704917441456068,2.9330038392545044,0.13965115119486637
2019-09-21 22:00:00,164.55712482814326,0.5520169019680609,19.605046121983506,2.2609370183437134,0.13373758173492323
2019-09-22 00:00:00,198.67873354276966,0.5570867606704074,17.195773929239607,2.155993129189576,0.12206147194069683
2019-09-22 02:00:00,163.19194856792552,0.5455788441042531,17.748629575074293,2.222223298286953,0.15189573535553802
2019-09-22 04:00:00,134.03560050097593,0.5376844839685396,15.881860489516797,2.260507843394527,0.1527008288716275
2019-09-22 06:00:00,115.43368834788171,0.5353840227682637,16.248080356848302,2.3880548858615738,0.13212944254546632
2019-09-22 08:00:00,126.03556540008688,0.5714036343944217,21.39722692409453,2.652990624989165,0.13020851361173935
2019-09-22 10:00:00,182.4449314085291,0.6770649879868819,33.81853562623157,3.3379513100976004,0.14179368542432647
2019-09-22 12:00:00,242.69307595176926,0.7967682896314148,43.83008215500371,3.7052164642949332,0.18758325013307597
2019-09-22 14:00:00,248.60291867608112,0.8707503334361182,50.62748550112988,3.593921667068461,0.20606655593121015
2019-09-22 16:00:00,225.95008490409793,0.9264420522345933,54.24387007009988,3.3722615235263054,0.21955508765570464
