date,OraNano,OraPicoProk,RedNano,RedPico,RedPicoProk
2019-09-18 14:00:00,94.59741543562951,0.7484318695262859,40.986257595003735,3.421841597199424,0.21454244701623038
2019-09-18 16:00:00,85.48809309402381,0.7256868262938125,39.707833090148384,3.3844091273493433,0.2077507510426303
2019-09-18 18:00:00,82.89082913424475,0.6344104637515539,39.28941176150886,3.2326201733494893,0.19754352383207396
2019-09-18 20:00:00,99.25944277794281,0.509421059242827,31.397633004774317,2.810400383019004,0.1706180305993551
2019-09-18 22:00:00,91.83227273205414,0.4352327515722506,27.832155763351995,2.626646495400419,0.1436242438708214
2019-09-19 00:00:00,109.86062931885877,0.39611208774933904,22.274054054749058,2.4314909020014555,0.1213347434373857
2019-09-19 02:00:00,132.72317729235942,0.38274456830627374,17.598776435932187,1.9450701313114889,0.11794614964217948
2019-09-19 04:00:00,99.12718459548223,0.3704826688747337,14.36502864959677,1.9031612339567578,0.10148051688774667
2019-09-19 06:00:00,79.5386921740658,0.36927330288307364,13.044468969472462,1.883258987574919,0.09444865453743762
2019-09-19 08:00:00,85.57993530248297,0.4042365400947623,14.837159469499515,2.2452114450511265,0.09533532393351607
2019-09-19 10:00:00,106.35169585576293,0.4881608725466681,21.409915852724584,2.7237687795271035,0.12303074184353469
2019-09-19 12:00:00,114.75147981477625,0.578137076679275,21.02719890764007,3.126114546767536,0.14633372884216667
2019-09-19 14:00:00,127.90431035805852,0.6567838748066968,27.331739649626385,3.473677140543406,0.19424372609906904
2019-09-19 16:00:00,120.798062049165,0.6865811659543916,25.7275732028138,3.694350246228975,0.19688804005392768
2019-09-19 18:00:00,109.43912857059185,0.6214276914123367,30.69703837520669,3.33033565924541,0.18999221668009109
2019-09-19 20:00:00,115.28500471888498,0.5231266632153398,23.273107671246816,2.888782900494,0.16822892221175106
2019-09-19 22:00:00,151.7737108889408,0.4466233248503497,19.82848791632438,2.6311890354519063,0.1515586745846918
2019-09-20 00:00:00,145.4817727269959,0.40405934144911093,16.393018590852577,2.394199744882817,0.10234766542098417
2019-09-20 02:00:00,142.46077613162072,0.35372392192020985,16.800043248363885,2.0209882642140604,0.12414311208464629
2019-09-20 04:00:00,81.95141809645956,0.37460615332171626,11.479829326508154,2.145969769556187,0.09349602605909879
2019-09-20 06:00:00,64.25292030485951,0.36689325024585284,10.02725579053699,2.0964793542570654,0.08513214262163693
2019-09-20 08:00:00,78.98221984419172,0.4228868751381693,13.982286389654947,2.3913764639810506,0.09352110371671335
2019-09-20 10:00:00,109.22162227695691,0.57174890535129,18.911217764343036,2.788078533013571,0.11033518669224229
2019-09-20 12:00:00,128.07701637202507,0.6928999177536772,25.567244302883267,3.1965264301704233,0.13534414974165743
2019-09-20 14:00:00,141.86517292664078,0.7057569512451611,28.134406926618738,3.370113616022712,0.137070893948828
2019-09-20 16:00:00,125.70061070022007,0.702721431537073,27.20894251795184,2.9227472467169524,0.11573504590061579
2019-09-20 18:00:00,173.91398249120977,0.6407604143145624,25.901992755833227,3.022874013713932,0.12723740768349517
2019-09-20 20:00:00,170.92485715530626,0.5514627473261017,18.088483614482016,2.4775539920958414,0.13137437941850938
2019-09-20 22:00:00,173.8591660374229,0.4879555611160181,16.48240425872343,2.2269753317171905,0.09731832340219376
2019-09-21 00:00:00,190.40711364194377,0.44611739552572083,13.049071781404244,1.9620075018912195,0.08882794157266599
2019-09-21 04:00:00,95.92350718150576,0.41826838766440655,9.558679648920132,1.8612629305314838,0.08553196645669259
2019-09-21 06:00:00,79.88973405073439,0.4143912671320677,9.422413839535102,2.0091940031487603,0.06922633611922846
2019-09-21 08:00:00,85.14084353904707,0.4634262375086965,11.538256323149932,2.0767294191258396,0.0735541382242208
2019-09-21 10:00:00,111.08540278860077,0.5387068217589412,14.971912201900107,2.1181928842076707,0.08417018406855237
2019-09-21 12:00:00,116.92934681660489,0.5978380424141502,15.18135514976532,2.371163534123657,0.08904334823315113
2019-09-21 14:00:00,117.74335929754977,0.5916083558984828,15.15719210225456,2.289859413387867,0.09771016953324929
2019-09-21 16:00:00,113.74781302049577,0.5442044183316982,14.244238760493598,2.356333484998346,0.1002610962784779
2019-09-21 18:00:00,69.72106358596004,0.47695670149145164,11.774009094352008,2.260477452201698,0.08706021982230638
2019-09-21 20:00:00,47.564270720521606,0.43961490168521106,8.429038382877108,2.020738529062691,0.0727127654428919
2019-09-21 22:00:00,66.74750955028011,0.4350590804942003,7.0833927790378555,1.6554848295344078,0.07166686463017868
2019-09-22 00:00:00,95.86834942021432,0.4321240644012053,6.912805475558979,1.5816256271091764,0.0626715717567149
2019-09-22 02:00:00,59.06249134031428,0.42533275308411944,6.681141388723875,1.5725899616214674,0.07473056178796067
2019-09-22 04:00:00,73.03768893823228,0.4188758342169095,6.007153079149555,1.4934119775789587,0.0730196899274892
2019-09-22 06:00:00,58.02496073635297,0.41397458098340933,6.875777694266684,1.6273869065523505,0.0662906457453486
2019-09-22 08:00:00,53.91148380552723,0.44757513785900704,9.403534502407894,1.8300502033195365,0.06577614063843018
2019-09-22 10:00:00,88.78824773563053,0.5331085324020857,15.38418181253253,2.4696135587424384,0.0781497819905238
2019-09-22 12:00:00,117.98287516984801,0.6417019382176288,19.047560802105167,2.8936295907748772,0.11114208866777225
2019-09-22 14:00:00,93.77760952606019,0.6939050089909878,18.756382793339302,2.4100610974830152,0.12033054232655005
2019-09-22 16:00:00,64.53630879315276,0.7072545410465053,18.5444586198878,1.2489285947275102,0.11480652296871147
