time,"(0.127, 0.138]","(0.138, 0.149]","(0.149, 0.161]","(0.161, 0.174]","(0.174, 0.188]","(0.188, 0.204]","(0.204, 0.22]","(0.22, 0.238]","(0.238, 0.258]","(0.258, 0.279]","(0.279, 0.302]","(0.302, 0.326]","(0.326, 0.353]","(0.353, 0.382]","(0.382, 0.413]","(0.413, 0.446]","(0.446, 0.483]","(0.483, 0.522]","(0.522, 0.565]","(0.565, 0.611]","(0.611, 0.66]","(0.66, 0.714]","(0.714, 0.772]","(0.772, 0.835]","(0.835, 0.903]","(0.903, 0.977]","(0.977, 1.057]","(1.057, 1.143]","(1.143, 1.236]","(1.236, 1.337]"
2020-07-14 02:00:00,25,56,58,85,141,202,332,452,644,866,1167,1427,1741,2121,2314,2580,2832,2783,2501,2256,1702,1331,920,566,344,221,115,53,18,10
2020-07-14 03:00:00,34,67,80,120,180,247,382,535,726,953,1240,1556,1805,2120,2273,2528,2722,2602,2303,2016,1520,1173,806,514,305,204,106,47,14,7
2020-07-14 04:00:00,43,78,101,156,220,292,433,618,809,1040,1313,1685,1869,2119,2232,2475,2612,2422,2105,1776,1337,1015,692,462,266,186,97,41,10,4
2020-07-14 05:00:00,33,60,84,122,167,250,342,489,644,836,1068,1380,1506,1748,1915,2080,2188,2070,1768,1523,1178,887,624,416,246,158,90,31,12,4
2020-07-14 06:00:00,23,43,67,89,114,207,251,360,480,631,823,1076,1144,1377,1598,1684,1764,1717,1431,1270,1018,759,555,370,227,131,84,21,13,4
2020-07-14 07:00:00,18,31,48,66,86,156,187,297,387,526,722,932,1099,1342,1593,1728,1869,1934,1832,1766,1489,1140,840,581,369,202,124,51,18,6
2020-07-14 08:00:00,12,19,29,42,58,104,123,234,294,422,620,787,1054,1307,1588,1772,1974,2151,2233,2261,1960,1520,1126,792,511,273,164,81,22,7
2020-07-14 09:00:00,8,13,18,29,38,62,83,142,200,282,422,553,740,952,1246,1429,1626,1808,1980,2064,1970,1674,1350,972,674,376,202,114,40,14
2020-07-14 10:00:00,4,7,7,16,18,19,43,51,105,143,224,319,426,597,904,1086,1278,1466,1728,1866,1979,1829,1573,1152,838,479,240,148,57,21
2020-07-14 11:00:00,4,6,6,10,12,20,32,42,70,110,169,250,348,490,730,889,1121,1316,1568,1756,1880,1780,1708,1344,967,568,304,151,60,19
2020-07-14 12:00:00,3,4,4,3,6,21,22,34,35,76,114,182,270,384,557,692,964,1167,1407,1645,1781,1730,1843,1537,1096,656,368,154,64,17
2020-07-14 13:00:00,2,4,3,3,8,16,22,28,38,65,96,138,213,310,441,580,803,1037,1282,1594,1776,1920,2183,2038,1690,1260,726,332,146,44
2020-07-14 14:00:00,0,3,2,3,9,10,23,23,41,54,77,94,156,237,325,469,642,907,1158,1543,1772,2109,2523,2540,2283,1863,1085,511,229,72
2020-07-14 15:00:00,0,3,2,6,10,8,16,18,39,54,76,92,130,225,295,408,560,763,1008,1306,1639,1996,2389,2559,2468,2089,1368,722,278,76
2020-07-14 16:00:00,1,3,3,8,10,7,10,12,37,55,76,90,103,213,265,346,479,619,857,1069,1506,1883,2255,2578,2652,2315,1651,934,327,80
2020-07-14 17:00:00,2,2,2,6,7,12,10,19,35,56,74,94,108,190,240,318,404,552,768,964,1409,1783,2230,2528,2610,2378,1638,920,349,83
2020-07-14 18:00:00,2,2,2,4,4,18,9,26,33,58,71,97,114,166,214,289,330,486,678,859,1312,1683,2206,2479,2567,2441,1626,907,371,86
2020-07-14 19:00:00,2,4,2,6,8,18,17,29,38,66,89,124,150,198,270,374,502,684,940,1250,1632,1994,2313,2382,2230,1893,1207,623,232,56
2020-07-14 20:00:00,3,5,3,9,12,17,25,32,43,73,107,151,186,231,325,458,674,882,1202,1642,1953,2306,2420,2284,1892,1345,788,339,94,27
2020-07-14 21:00:00,4,4,4,13,16,18,30,41,58,87,144,178,261,348,480,698,919,1206,1526,1809,2050,2228,2150,1849,1437,986,536,244,72,20
2020-07-14 22:00:00,5,2,4,17,21,18,34,50,74,101,180,206,336,465,634,939,1164,1529,1849,1976,2148,2150,1881,1414,982,627,284,150,50,13
2020-07-14 23:00:00,7,10,12,30,38,52,88,120,164,226,392,493,689,920,1198,1542,1818,2122,2398,2531,2566,2352,2000,1428,962,608,294,140,61,22
2020-07-15 00:00:00,9,18,20,43,56,87,143,189,255,352,605,780,1042,1375,1763,2146,2472,2716,2948,3086,2985,2554,2118,1443,941,588,303,131,72,31
2020-07-15 01:00:00,16,18,25,46,59,84,132,180,274,390,570,794,1026,1360,1641,1996,2240,2480,2575,2607,2450,2116,1688,1150,748,454,246,114,56,24
2020-07-15 02:00:00,22,17,30,50,62,81,122,171,292,428,534,807,1011,1345,1519,1845,2008,2244,2202,2128,1916,1678,1258,856,554,320,189,98,40,17
2020-07-15 03:00:00,16,19,28,48,74,94,142,214,308,466,584,816,1064,1321,1488,1767,1898,2064,2078,1901,1677,1456,1046,710,466,273,162,80,32,14
2020-07-15 04:00:00,11,21,25,46,85,106,161,257,324,503,635,825,1116,1297,1458,1689,1787,1884,1955,1674,1438,1234,834,564,378,226,135,61,25,11
2020-07-15 05:00:00,7,16,19,34,63,76,127,190,268,380,513,688,874,1096,1232,1450,1592,1676,1738,1544,1355,1143,830,567,383,226,118,67,24,10
2020-07-15 06:00:00,3,10,13,23,41,46,93,124,212,256,391,550,631,894,1006,1211,1398,1467,1521,1414,1272,1052,826,570,388,227,101,73,23,9
2020-07-15 07:00:00,2,6,11,14,25,30,61,82,140,172,269,385,462,650,807,954,1137,1235,1333,1329,1276,1096,896,624,433,274,125,78,38,12
2020-07-15 08:00:00,1,3,9,6,9,14,29,39,69,88,147,220,293,406,608,697,876,1003,1145,1244,1279,1139,967,677,478,322,149,84,53,15
2020-07-15 09:00:00,2,2,5,4,6,10,20,26,44,62,105,154,238,326,490,631,820,977,1172,1375,1474,1460,1414,1166,920,596,314,168,76,30
2020-07-15 10:00:00,3,1,1,2,2,6,12,13,19,37,63,88,182,245,372,565,763,951,1199,1506,1669,1782,1860,1656,1361,870,478,251,100,46
2020-07-15 11:00:00,2,0,0,2,2,4,8,10,13,28,46,69,124,184,281,422,553,726,970,1238,1437,1630,1724,1728,1524,1112,675,362,144,58
2020-07-15 12:00:00,0,0,0,1,1,2,3,6,7,18,30,50,67,123,190,279,343,500,741,970,1205,1477,1589,1799,1686,1354,872,473,187,71
2020-07-15 13:00:00,0,0,0,1,2,4,6,8,10,22,34,56,75,125,184,263,332,467,679,876,1109,1403,1582,1860,1828,1585,1124,651,269,90
2020-07-15 14:00:00,0,1,0,2,3,5,8,10,14,27,38,62,84,127,179,246,320,434,618,781,1013,1330,1576,1921,1970,1816,1376,830,350,109
2020-07-15 15:00:00,1,1,1,2,4,6,11,12,17,32,43,68,92,129,174,230,308,401,556,687,917,1256,1569,1982,2112,2046,1629,1008,432,128
2020-07-15 16:00:00,1,2,1,2,6,8,14,14,20,36,47,74,100,132,168,214,297,368,494,592,822,1182,1562,2043,2254,2277,1881,1186,514,146
2020-07-15 17:00:00,0,2,2,2,6,8,15,18,28,40,61,72,108,148,172,215,288,382,502,611,846,1240,1645,2118,2376,2326,1953,1193,533,149
2020-07-15 18:00:00,0,3,3,3,6,7,16,22,36,44,75,69,115,164,176,216,278,396,510,629,870,1297,1728,2193,2497,2376,2025,1199,552,151
2020-07-15 19:00:00,2,5,3,3,6,8,13,22,39,46,76,82,126,168,202,271,338,490,626,826,1129,1507,1863,2104,2200,1900,1482,854,366,100
2020-07-15 20:00:00,3,7,3,3,6,10,10,22,42,47,77,95,136,171,229,326,399,585,742,1022,1388,1717,1998,2016,1903,1423,939,509,179,50
2020-07-15 21:00:00,3,8,4,4,9,14,18,31,60,78,118,158,236,308,431,634,806,1048,1305,1601,1852,2100,2074,1867,1580,1123,681,365,126,40
2020-07-15 22:00:00,3,8,5,6,12,18,27,40,78,110,159,222,336,444,633,941,1213,1510,1868,2180,2315,2483,2150,1718,1256,823,423,221,72,29
2020-07-15 23:00:00,3,7,8,8,18,27,40,48,98,132,197,290,430,564,748,1068,1314,1606,1864,2078,2110,2099,1743,1327,932,592,308,156,59,20
2020-07-16 00:00:00,3,6,12,10,23,36,54,55,119,154,235,357,524,685,864,1194,1414,1701,1861,1976,1904,1715,1336,936,607,360,192,92,46,11
2020-07-16 01:00:00,5,9,14,14,26,46,58,80,146,218,301,422,610,796,1002,1239,1514,1712,1778,1876,1740,1478,1172,808,522,307,164,87,40,8
2020-07-16 02:00:00,7,12,16,17,29,56,62,105,173,282,367,487,697,907,1141,1284,1613,1723,1696,1776,1575,1240,1008,680,437,254,135,82,35,5
