time,"(0.0827, 0.0907]","(0.0907, 0.0996]","(0.0996, 0.109]","(0.109, 0.12]","(0.12, 0.132]","(0.132, 0.145]","(0.145, 0.159]","(0.159, 0.174]","(0.174, 0.191]","(0.191, 0.21]","(0.21, 0.231]","(0.231, 0.253]","(0.253, 0.278]","(0.278, 0.305]","(0.305, 0.335]","(0.335, 0.368]","(0.368, 0.404]","(0.404, 0.443]","(0.443, 0.487]","(0.487, 0.534]","(0.534, 0.586]","(0.586, 0.644]","(0.644, 0.707]","(0.707, 0.776]","(0.776, 0.852]","(0.852, 0.935]","(0.935, 1.026]","(1.026, 1.127]","(1.127, 1.237]","(1.237, 1.358]"
2021-09-17 02:00:00,6,10,13,30,29,58,68,134,187,268,381,480,641,844,1020,1154,1213,1330,1266,1211,994,790,584,361,169,107,67,40,18,12
2021-09-17 03:00:00,5,9,12,21,22,48,66,112,168,234,328,448,558,748,884,1019,1084,1119,1126,1024,836,671,464,286,152,80,52,38,14,8
2021-09-17 04:00:00,4,8,10,12,15,39,65,89,150,199,275,415,475,651,747,884,956,908,986,836,677,552,345,211,134,53,36,36,9,3
2021-09-17 05:00:00,5,6,12,12,17,34,58,78,137,191,278,420,488,639,724,850,946,950,956,811,704,555,384,228,133,58,37,35,10,4
2021-09-17 06:00:00,6,3,13,12,19,28,51,66,124,183,282,426,500,627,700,817,935,993,927,786,731,558,422,244,132,63,38,34,11,4
2021-09-17 07:00:00,4,2,9,10,13,20,36,46,88,128,217,322,388,510,594,734,810,912,966,870,827,706,532,365,205,110,55,38,12,6
2021-09-17 08:00:00,2,1,5,7,7,13,21,27,51,74,152,219,277,392,487,650,686,831,1005,953,923,853,642,486,278,157,72,43,14,7
2021-09-17 09:00:00,1,0,2,4,4,11,15,18,32,47,91,138,186,274,361,492,592,742,912,948,987,1004,860,777,525,330,164,80,35,21
2021-09-17 10:00:00,0,0,0,1,2,9,9,10,13,20,30,57,95,155,235,334,497,654,819,942,1051,1155,1077,1068,772,502,257,117,56,35
2021-09-17 11:00:00,0,0,0,2,2,5,5,7,8,12,19,35,57,98,156,220,348,471,612,751,896,1039,1078,1146,968,778,488,284,100,36
2021-09-17 12:00:00,0,0,0,2,1,1,1,4,3,4,8,13,19,42,76,106,198,288,404,560,742,923,1080,1224,1164,1053,718,450,143,36
2021-09-17 13:00:00,0,0,0,1,1,2,2,3,3,4,8,12,20,39,65,116,174,250,358,484,612,776,941,1108,1202,1187,982,668,269,72
2021-09-17 14:00:00,1,0,0,0,1,2,4,2,3,3,9,11,22,36,54,126,150,212,313,407,482,630,802,992,1240,1321,1245,886,395,109
2021-09-17 15:00:00,0,0,1,1,1,2,4,2,3,4,11,18,32,60,88,146,182,226,296,406,458,582,696,923,1198,1361,1354,1047,465,139
2021-09-17 16:00:00,0,0,2,2,1,2,4,3,3,6,13,26,42,83,123,165,215,240,279,405,434,535,589,854,1155,1401,1462,1208,535,169
2021-09-17 17:00:00,0,0,1,2,2,2,4,5,12,15,28,47,78,101,141,173,218,250,278,349,368,450,584,803,1026,1171,1160,881,382,114
2021-09-17 18:00:00,1,1,0,2,3,3,3,7,22,24,44,68,114,119,159,181,222,259,277,293,301,365,579,752,896,941,857,554,229,60
2021-09-17 19:00:00,2,1,2,2,4,6,10,15,25,42,74,99,158,192,232,260,298,334,382,448,540,622,781,904,929,815,644,372,143,36
2021-09-17 20:00:00,2,1,4,2,5,10,17,23,28,59,103,130,201,266,304,338,373,409,488,603,779,879,983,1056,962,689,431,191,57,13
2021-09-17 21:00:00,2,2,4,6,6,10,18,34,44,85,121,153,221,288,334,382,474,528,628,742,889,930,940,898,724,484,293,128,44,8
2021-09-17 22:00:00,3,3,4,9,7,9,20,44,61,111,139,176,241,309,365,427,576,646,769,880,999,981,897,739,487,278,155,65,30,4
2021-09-17 23:00:00,3,4,7,8,10,16,27,52,69,122,154,202,273,359,457,547,666,748,886,939,994,942,866,644,411,224,124,51,23,3
2021-09-18 00:00:00,3,4,10,6,12,22,34,61,77,133,168,229,305,409,549,667,757,850,1004,998,989,903,834,549,335,169,94,37,16,2
2021-09-18 01:00:00,6,4,9,10,14,27,44,64,96,134,195,254,323,453,586,706,817,933,1026,1055,1010,886,739,519,308,146,84,35,20,2
2021-09-18 02:00:00,8,3,8,14,16,32,53,68,115,134,222,280,341,497,623,744,877,1016,1049,1112,1031,868,644,489,280,123,74,33,25,2
2021-09-18 03:00:00,8,5,11,13,22,30,50,64,111,150,210,286,366,504,650,784,876,1046,1078,1122,1050,878,658,492,264,131,78,40,20,4
2021-09-18 04:00:00,8,7,14,12,28,29,47,59,107,166,199,292,390,511,678,824,876,1076,1108,1131,1070,888,672,494,248,139,81,46,16,7
2021-09-18 05:00:00,6,5,10,12,22,26,42,66,115,160,229,314,433,566,730,912,1044,1234,1310,1342,1296,1119,861,649,376,220,116,60,27,12
2021-09-18 06:00:00,4,3,7,11,15,24,38,74,123,155,259,337,476,621,781,1000,1213,1393,1512,1553,1522,1350,1050,804,503,300,150,74,38,16
2021-09-18 07:00:00,3,2,4,8,10,16,24,46,78,113,189,264,383,500,645,814,1076,1231,1450,1640,1607,1604,1399,1144,780,482,235,108,59,25
2021-09-18 08:00:00,2,2,1,6,4,8,9,19,33,71,119,190,290,379,509,629,940,1069,1388,1727,1692,1857,1748,1484,1056,663,320,143,80,34
2021-09-18 09:00:00,1,1,0,3,2,4,6,11,19,41,66,105,168,230,322,438,638,784,1042,1334,1451,1710,1749,1738,1406,1073,657,312,135,64
2021-09-18 10:00:00,0,0,0,0,1,0,2,3,5,11,14,20,47,80,136,246,335,500,697,940,1210,1562,1750,1991,1757,1483,994,481,190,94
2021-09-18 11:00:00,0,0,0,0,2,1,2,4,4,8,8,14,29,54,94,170,231,351,481,679,889,1119,1311,1584,1547,1470,1114,640,277,102
2021-09-18 12:00:00,0,0,1,0,2,2,1,5,2,4,1,9,11,29,53,93,127,202,265,418,568,676,872,1178,1337,1457,1235,799,364,111
2021-09-18 13:00:00,0,0,1,1,1,1,1,2,2,2,4,14,14,40,58,115,134,208,268,385,488,558,694,952,1168,1356,1324,956,499,143
2021-09-18 14:00:00,1,0,1,2,0,0,1,0,1,1,8,20,16,51,62,137,142,213,270,352,408,440,515,726,999,1256,1412,1112,634,175
2021-09-18 15:00:00,0,0,0,2,0,1,2,2,4,11,18,49,54,114,153,210,230,318,422,502,552,574,687,1017,1451,1928,2066,1690,940,282
2021-09-18 16:00:00,0,0,0,1,0,2,4,3,7,21,27,78,92,178,244,284,317,423,575,652,696,707,859,1308,1903,2599,2721,2269,1245,388
2021-09-18 17:00:00,2,0,2,6,3,10,14,20,33,58,103,158,199,274,364,424,488,554,652,722,790,920,1186,1611,2112,2468,2228,1641,816,248
2021-09-18 18:00:00,4,0,3,10,6,17,25,38,59,95,179,237,306,371,483,565,660,684,729,793,885,1132,1513,1914,2321,2336,1735,1013,386,107
2021-09-18 19:00:00,3,1,4,10,11,20,35,50,78,123,200,248,336,407,486,550,588,661,730,864,978,1218,1474,1688,1778,1558,1090,612,241,66
2021-09-18 20:00:00,2,2,4,9,16,22,45,63,96,151,220,258,365,443,489,534,517,638,732,934,1070,1305,1436,1462,1236,781,445,210,96,24
2021-09-18 21:00:00,4,4,4,8,15,24,42,66,100,154,208,250,331,426,461,508,574,701,794,914,1014,1126,1152,1086,840,501,282,138,60,16
2021-09-18 22:00:00,5,6,4,8,14,25,40,70,103,157,197,241,297,410,433,482,630,764,857,895,958,947,867,710,444,221,119,65,25,9
2021-09-18 23:00:00,4,6,4,9,15,26,42,64,100,142,188,238,319,386,423,519,634,738,828,864,872,854,734,568,347,170,90,56,22,8
2021-09-19 00:00:00,2,6,5,10,16,27,44,58,96,127,179,236,341,362,413,556,637,712,798,833,787,760,602,425,250,120,62,48,19,7
2021-09-19 01:00:00,3,4,6,8,18,24,33,54,83,118,160,213,281,326,382,486,570,608,673,706,690,604,475,342,192,94,50,34,14,4
2021-09-19 02:00:00,4,3,8,7,21,22,22,49,70,109,140,190,221,289,351,415,504,504,548,579,593,448,348,258,135,69,37,20,9,2
2021-09-19 03:00:00,4,2,6,6,16,22,24,46,68,96,134,169,217,284,336,402,478,492,506,544,540,420,330,219,126,60,31,20,8,2
2021-09-19 04:00:00,5,2,3,5,10,21,26,43,65,84,129,148,213,278,322,389,453,479,463,509,488,392,312,180,118,51,25,20,6,1
2021-09-19 05:00:00,4,4,4,10,14,24,39,56,81,114,191,220,294,370,450,543,641,700,670,712,654,540,401,246,155,72,47,28,9,2
2021-09-19 06:00:00,3,7,5,14,19,27,52,68,97,144,253,293,376,463,577,697,829,920,876,914,819,688,490,311,192,92,69,35,12,3
2021-09-19 07:00:00,2,6,5,9,14,21,40,58,80,134,202,271,348,430,542,679,814,924,955,997,923,856,688,474,297,161,94,50,16,4
2021-09-19 08:00:00,2,4,5,4,8,15,27,49,62,123,150,249,321,396,507,661,798,927,1034,1080,1027,1025,885,637,402,230,120,64,21,6
2021-09-19 09:00:00,2,2,3,3,4,8,18,27,36,71,92,149,200,265,350,478,589,702,828,894,965,958,907,730,549,356,189,78,40,12
2021-09-19 10:00:00,1,1,1,2,1,1,8,5,10,19,33,49,80,134,192,295,380,476,623,708,903,890,929,823,696,483,258,91,60,18
2021-09-19 11:00:00,1,0,1,2,0,1,4,2,8,14,20,30,50,80,126,190,254,329,443,540,659,697,762,732,640,517,298,138,61,19
2021-09-19 12:00:00,1,0,1,2,0,1,1,0,5,8,8,10,20,25,61,84,127,182,263,372,415,504,594,642,585,551,339,186,62,20
2021-09-19 13:00:00,0,0,0,2,0,1,0,2,4,6,8,8,16,24,44,70,96,140,200,264,307,365,430,492,504,476,358,196,92,17
2021-09-19 14:00:00,0,1,0,1,1,1,0,3,3,3,8,6,11,22,28,55,65,98,137,155,199,226,265,341,423,402,376,207,122,14
2021-09-19 15:00:00,0,0,2,1,1,2,1,2,5,8,11,16,32,50,52,86,98,136,188,206,254,282,361,442,505,512,445,250,116,20
2021-09-19 16:00:00,0,0,3,1,1,2,2,0,7,14,14,27,53,77,77,118,131,173,240,256,308,337,457,544,587,621,514,294,109,27
2021-09-19 17:00:00,2,0,2,1,2,2,2,4,16,24,36,43,70,80,100,132,157,186,258,264,312,370,470,542,576,537,416,230,82,20
2021-09-19 18:00:00,3,1,1,1,3,2,3,8,24,34,57,59,88,82,124,147,183,198,276,272,316,404,484,541,564,453,319,167,55,14
2021-09-19 19:00:00,2,2,3,4,5,6,8,14,34,48,74,86,116,134,174,214,268,302,380,393,450,524,520,522,476,344,218,110,36,10
2021-09-19 20:00:00,2,3,5,7,7,9,14,20,44,63,90,114,145,186,223,282,354,405,484,514,584,643,556,502,388,235,118,53,16,5
2021-09-19 21:00:00,3,6,6,8,10,18,25,34,62,99,135,179,220,316,374,421,564,608,688,738,767,722,614,484,320,194,102,56,18,8
2021-09-19 22:00:00,4,8,6,10,14,26,36,48,81,135,180,244,296,446,525,560,775,810,893,962,950,801,673,467,253,152,85,59,19,11
2021-09-19 23:00:00,4,5,5,12,14,22,42,54,84,128,181,234,324,436,522,608,716,818,860,902,856,710,566,390,212,130,64,48,16,6
2021-09-20 00:00:00,3,2,4,13,14,19,49,60,86,122,182,224,351,425,519,657,656,826,826,842,761,619,458,312,172,109,43,37,12,0
2021-09-20 01:00:00,2,2,8,12,18,20,40,58,85,120,184,236,342,410,504,602,646,778,779,776,709,562,410,294,156,86,44,26,14,2
2021-09-20 02:00:00,2,3,11,12,21,21,32,57,84,117,185,248,333,394,489,546,636,730,732,709,657,504,362,275,139,64,46,16,15,3
2021-09-20 03:00:00,4,6,9,13,18,20,34,57,90,134,204,269,344,419,536,600,688,756,779,734,660,538,382,273,138,79,47,20,9,4
2021-09-20 04:00:00,7,8,7,14,15,19,35,57,95,151,224,290,354,444,583,655,741,783,826,760,662,573,402,271,137,94,48,23,3,4
2021-09-20 05:00:00,5,7,6,12,16,20,36,56,82,143,206,276,334,404,531,615,679,730,774,682,600,517,351,246,130,78,46,22,6,2
