time,"(0.105, 0.115]","(0.115, 0.125]","(0.125, 0.136]","(0.136, 0.148]","(0.148, 0.161]","(0.161, 0.176]","(0.176, 0.191]","(0.191, 0.208]","(0.208, 0.227]","(0.227, 0.247]","(0.247, 0.269]","(0.269, 0.293]","(0.293, 0.319]","(0.319, 0.347]","(0.347, 0.378]","(0.378, 0.412]","(0.412, 0.449]","(0.449, 0.488]","(0.488, 0.532]","(0.532, 0.579]","(0.579, 0.631]","(0.631, 0.687]","(0.687, 0.748]","(0.748, 0.815]","(0.815, 0.887]","(0.887, 0.966]","(0.966, 1.052]","(1.052, 1.146]","(1.146, 1.248]","(1.248, 1.359]"
2021-10-20 02:00:00,7,11,25,35,43,59,111,148,192,275,404,474,649,863,1122,1254,1491,1530,1664,1626,1518,1193,869,556,315,189,105,86,21,9
2021-10-20 03:00:00,8,12,21,40,40,64,114,162,196,316,418,506,692,922,1140,1290,1528,1546,1672,1562,1432,1123,778,492,308,172,108,74,20,10
2021-10-20 04:00:00,10,13,17,46,36,68,118,175,199,357,431,538,735,982,1158,1326,1565,1561,1680,1498,1347,1053,688,429,300,156,111,63,20,10
2021-10-20 05:00:00,10,12,18,38,36,67,110,158,200,344,420,555,724,990,1164,1376,1550,1585,1662,1486,1354,1014,664,424,266,159,107,62,13,8
2021-10-20 06:00:00,9,10,19,29,36,66,101,142,201,331,409,572,712,997,1169,1426,1536,1609,1643,1474,1361,974,640,419,233,162,103,60,6,7
2021-10-20 07:00:00,8,8,18,22,37,60,90,130,184,292,366,494,630,922,1068,1288,1462,1570,1598,1514,1366,1023,768,472,257,168,104,64,12,5
2021-10-20 08:00:00,8,5,16,15,38,53,78,118,167,253,322,415,547,847,968,1151,1389,1531,1553,1555,1370,1072,895,526,281,174,105,67,19,3
2021-10-20 09:00:00,5,6,10,10,24,35,52,81,114,176,241,315,424,626,736,942,1128,1337,1416,1500,1428,1276,1116,778,452,256,144,86,38,7
2021-10-20 10:00:00,2,6,4,4,10,17,25,44,62,100,160,215,301,405,505,733,866,1143,1279,1445,1486,1479,1336,1029,624,337,184,105,57,11
2021-10-20 11:00:00,2,3,3,4,6,13,16,26,38,66,100,157,216,285,386,550,664,895,1094,1280,1423,1482,1394,1190,886,537,280,143,74,24
2021-10-20 12:00:00,2,0,2,4,3,9,7,8,14,32,40,99,130,165,267,366,463,647,909,1114,1360,1486,1452,1352,1149,737,375,181,91,37
2021-10-20 13:00:00,2,2,2,4,2,6,6,7,16,30,43,85,126,166,260,338,410,552,704,902,1132,1300,1396,1388,1204,915,510,251,100,38
2021-10-20 14:00:00,2,3,2,3,2,4,6,6,17,29,46,71,123,166,254,311,358,456,498,691,905,1114,1341,1423,1260,1093,646,321,110,38
2021-10-20 15:00:00,2,3,4,6,8,11,17,22,37,64,100,119,170,216,272,324,364,434,456,642,861,1107,1324,1450,1307,1088,649,313,106,28
2021-10-20 16:00:00,2,3,6,10,13,18,28,39,57,99,154,167,217,266,290,336,370,411,413,594,817,1100,1306,1478,1354,1083,652,305,101,17
2021-10-20 17:00:00,3,8,9,14,19,35,50,62,88,124,172,180,220,292,311,368,418,438,531,730,944,1211,1359,1366,1128,834,462,222,68,15
2021-10-20 18:00:00,4,12,12,19,25,52,72,86,120,150,191,192,223,317,332,401,466,464,649,866,1070,1322,1412,1253,902,585,271,140,35,13
2021-10-20 19:00:00,6,13,12,18,34,54,73,98,140,168,211,226,258,354,408,536,613,712,888,1116,1290,1405,1349,1074,746,442,212,116,35,10
2021-10-20 20:00:00,7,14,13,18,44,57,74,111,160,186,231,260,292,390,484,671,760,961,1128,1365,1509,1488,1286,894,591,300,154,92,35,8
2021-10-20 21:00:00,6,12,18,26,42,52,74,106,161,182,240,298,341,464,605,751,892,1086,1203,1422,1457,1354,1143,763,473,247,135,84,26,8
2021-10-20 22:00:00,6,10,22,34,39,48,73,102,162,179,249,335,390,538,726,831,1023,1210,1278,1478,1405,1221,1000,632,355,194,116,77,18,7
2021-10-20 23:00:00,4,8,18,28,32,50,80,98,148,184,262,337,423,562,734,930,1089,1218,1326,1462,1376,1269,956,600,344,196,118,74,20,6
2021-10-21 00:00:00,2,7,13,22,26,51,86,93,135,188,276,339,456,585,742,1030,1155,1225,1373,1446,1347,1317,911,568,334,197,121,70,22,4
2021-10-21 01:00:00,6,11,20,28,32,64,91,114,163,230,290,387,532,690,860,1146,1254,1357,1472,1523,1441,1310,894,580,318,191,132,66,24,4
2021-10-21 02:00:00,9,15,28,34,38,77,96,136,191,271,304,435,608,796,977,1263,1353,1489,1571,1600,1535,1303,878,591,302,185,143,61,25,5
2021-10-21 03:00:00,10,12,30,30,38,68,90,138,186,266,304,432,590,774,962,1189,1316,1445,1554,1524,1460,1224,854,533,317,184,128,62,20,6
2021-10-21 04:00:00,11,10,33,25,39,60,83,139,182,262,304,428,572,753,948,1115,1279,1401,1537,1449,1385,1144,829,475,332,184,112,63,16,6
