time,"(0.0997, 0.109]","(0.109, 0.119]","(0.119, 0.13]","(0.13, 0.142]","(0.142, 0.156]","(0.156, 0.17]","(0.17, 0.186]","(0.186, 0.203]","(0.203, 0.222]","(0.222, 0.243]","(0.243, 0.265]","(0.265, 0.29]","(0.29, 0.317]","(0.317, 0.346]","(0.346, 0.378]","(0.378, 0.414]","(0.414, 0.452]","(0.452, 0.494]","(0.494, 0.54]","(0.54, 0.59]","(0.59, 0.645]","(0.645, 0.705]","(0.705, 0.771]","(0.771, 0.842]","(0.842, 0.921]","(0.921, 1.006]","(1.006, 1.1]","(1.1, 1.202]","(1.202, 1.314]","(1.314, 1.436]"
2019-11-08 12:00:00,1,2,1,4,6,8,5,6,18,22,45,62,106,178,278,364,476,586,750,876,1028,1161,1355,1570,1526,1331,889,462,186,75
2019-11-08 13:00:00,0,1,1,2,4,4,2,4,11,15,28,44,67,122,200,289,384,506,598,738,863,956,1119,1316,1366,1308,976,568,224,97
2019-11-08 14:00:00,0,0,1,0,2,1,0,2,4,8,11,26,28,66,121,213,292,425,446,599,698,752,883,1061,1206,1284,1062,675,263,119
2019-11-08 15:00:00,0,0,2,0,2,2,3,2,4,12,18,32,49,99,168,250,351,434,437,552,616,638,738,938,1136,1264,1112,785,324,116
2019-11-08 16:00:00,1,0,2,1,1,2,6,3,5,16,24,37,70,132,215,286,410,442,428,505,535,524,593,814,1067,1245,1163,895,384,112
2019-11-08 17:00:00,0,0,2,1,2,2,8,8,15,42,68,96,160,232,326,392,470,476,474,498,482,496,602,857,1154,1300,1206,868,330,100
2019-11-08 18:00:00,0,0,1,1,3,2,9,13,25,68,111,156,251,333,438,498,529,510,519,490,428,467,610,900,1241,1355,1248,840,276,87
2019-11-08 19:00:00,0,1,2,2,2,6,16,19,42,87,140,210,300,394,496,536,582,530,556,522,504,575,802,1135,1465,1418,1200,696,220,61
2019-11-08 20:00:00,0,2,4,2,2,9,24,25,59,106,168,263,349,456,553,574,636,549,592,554,581,683,993,1370,1689,1482,1153,553,165,35
2019-11-08 21:00:00,0,2,5,4,7,8,24,27,70,117,184,271,372,466,544,620,648,621,704,713,813,1014,1301,1482,1567,1262,901,428,127,28
2019-11-08 22:00:00,1,1,6,6,12,8,24,29,80,128,199,279,396,477,536,665,661,693,817,872,1045,1346,1609,1593,1445,1042,649,303,89,20
2019-11-08 23:00:00,0,2,4,5,8,11,21,30,67,123,192,286,406,489,556,659,724,794,935,1071,1254,1448,1636,1568,1310,857,502,252,84,22
2019-11-09 00:00:00,0,2,2,4,3,14,18,31,54,118,186,292,417,501,575,653,786,896,1053,1270,1462,1550,1662,1542,1175,672,355,202,79,25
2019-11-09 01:00:00,0,2,2,3,6,14,16,30,60,110,188,304,415,497,607,704,828,985,1149,1344,1520,1568,1614,1466,1084,621,314,183,76,20
2019-11-09 02:00:00,1,2,3,2,9,15,15,29,65,101,190,315,413,493,639,754,871,1074,1245,1419,1578,1587,1565,1391,992,570,274,164,73,16
2019-11-09 03:00:00,2,2,2,3,8,12,16,33,66,116,198,323,399,510,632,736,888,1083,1258,1408,1546,1524,1506,1292,860,507,259,142,68,15
2019-11-09 04:00:00,3,3,2,4,8,10,18,37,66,130,207,331,385,526,626,717,904,1092,1271,1397,1515,1461,1447,1192,727,444,244,121,62,14
2019-11-09 05:00:00,2,3,2,2,8,8,14,36,69,132,212,309,395,544,629,749,911,1072,1238,1410,1530,1462,1384,1121,716,419,246,125,56,12
2019-11-09 06:00:00,1,3,2,0,8,7,10,35,72,133,218,287,405,563,632,781,918,1051,1205,1422,1544,1462,1322,1050,705,394,247,129,51,10
2019-11-09 07:00:00,0,2,2,0,6,6,12,38,54,120,198,292,401,548,614,761,918,1094,1261,1452,1565,1578,1482,1248,861,512,302,139,58,15
2019-11-09 08:00:00,0,1,2,1,5,5,15,41,37,108,177,297,397,534,597,741,918,1136,1317,1483,1586,1695,1642,1446,1017,629,358,149,66,20
2019-11-09 09:00:00,0,1,2,2,4,3,9,22,26,68,112,198,276,390,454,588,728,902,1042,1197,1368,1498,1524,1426,1126,768,413,184,91,28
2019-11-09 10:00:00,0,1,1,3,2,1,3,4,14,28,46,100,155,245,312,436,539,667,766,911,1149,1300,1405,1405,1235,907,468,218,116,37
2019-11-09 11:00:00,0,0,1,2,1,1,2,4,10,18,32,71,114,187,266,388,482,605,710,876,1041,1250,1384,1430,1366,1055,648,311,145,60
2019-11-09 12:00:00,0,0,1,1,0,1,1,4,5,8,18,42,72,129,219,340,426,543,655,840,933,1200,1364,1454,1497,1203,827,404,174,82
2019-11-09 13:00:00,0,0,0,0,0,2,2,2,4,6,14,30,48,84,154,240,324,418,516,650,770,918,1020,1153,1246,1076,833,440,185,81
2019-11-09 14:00:00,0,0,0,0,0,3,2,1,2,5,10,17,25,40,89,140,222,294,378,461,606,637,676,852,994,950,839,477,196,80
2019-11-09 15:00:00,0,0,0,0,0,2,2,2,3,6,11,24,32,68,112,159,249,296,356,401,463,492,534,680,834,918,808,520,242,82
