time,"(0.000763, 0.000955]","(0.000955, 0.0012]","(0.0012, 0.0015]","(0.0015, 0.00187]","(0.00187, 0.00234]","(0.00234, 0.00293]","(0.00293, 0.00367]","(0.00367, 0.00459]","(0.00459, 0.00574]","(0.00574, 0.00719]","(0.00719, 0.009]","(0.009, 0.0113]","(0.0113, 0.0141]","(0.0141, 0.0176]","(0.0176, 0.0221]","(0.0221, 0.0276]","(0.0276, 0.0346]","(0.0346, 0.0433]","(0.0433, 0.0541]","(0.0541, 0.0677]","(0.0677, 0.0848]","(0.0848, 0.106]","(0.106, 0.133]","(0.133, 0.166]","(0.166, 0.208]","(0.208, 0.26]","(0.26, 0.326]","(0.326, 0.408]","(0.408, 0.51]","(0.51, 0.638]"
2020-07-14 02:00:00,1,0,1,0,1,0,0,2,3,3,2,2,5,8,9,4,14,11,21,41,41,78,92,191,244,311,290,187,57,9
2020-07-14 03:00:00,0,2,0,2,1,0,2,2,4,4,2,4,6,8,10,11,19,21,32,51,59,84,116,183,241,306,274,174,65,12
2020-07-14 04:00:00,0,3,0,3,1,0,3,2,4,4,3,5,8,8,11,18,24,31,42,61,77,90,139,175,238,302,257,160,73,16
2020-07-14 05:00:00,0,2,0,2,0,0,3,2,3,3,3,4,6,6,10,14,18,23,31,43,59,84,112,144,190,230,195,128,50,10
2020-07-14 06:00:00,0,1,0,0,0,1,3,1,2,2,3,2,5,5,10,11,13,15,20,25,41,78,84,112,143,158,133,95,27,5
2020-07-14 07:00:00,0,0,0,0,0,0,2,1,3,1,2,2,6,5,8,10,10,12,14,17,29,58,70,84,118,134,136,92,35,6
2020-07-14 08:00:00,0,0,1,0,1,0,2,1,4,0,2,1,6,5,7,9,6,8,7,9,17,37,57,56,92,109,138,90,43,8
2020-07-14 09:00:00,0,0,0,0,0,0,1,0,2,0,1,2,4,4,4,6,6,6,8,10,16,24,40,44,74,95,122,84,39,6
2020-07-14 10:00:00,0,0,0,0,0,0,0,0,1,1,0,3,2,3,1,4,6,5,8,12,15,12,24,33,57,81,106,78,35,5
2020-07-14 11:00:00,0,0,0,0,0,0,0,1,1,0,0,2,1,2,1,4,4,4,8,9,13,11,22,30,55,74,104,87,38,7
2020-07-14 12:00:00,0,0,0,1,0,0,1,2,1,0,1,1,0,1,1,3,2,4,7,6,11,10,20,28,53,67,101,96,41,9
2020-07-14 13:00:00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,2,2,4,4,9,9,14,25,48,76,104,108,46,8
2020-07-14 14:00:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,1,1,2,7,8,7,22,42,86,107,119,52,8
2020-07-14 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,5,7,10,14,22,48,76,116,118,40,10
2020-07-14 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,8,7,12,20,23,53,66,124,118,28,11
2020-07-14 17:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,3,6,6,10,24,21,48,77,126,120,32,9
2020-07-14 18:00:00,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,5,3,4,5,5,7,27,19,44,88,129,121,37,7
2020-07-14 19:00:00,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,2,4,3,8,7,12,14,30,35,63,86,141,119,37,8
2020-07-14 20:00:00,0,0,0,0,0,0,0,0,2,0,1,0,1,3,2,2,3,3,12,9,18,20,32,51,82,85,153,117,37,8
2020-07-14 21:00:00,0,0,0,0,0,0,0,0,1,0,2,0,1,2,3,4,2,8,10,12,20,24,42,56,76,94,144,108,38,8
2020-07-14 22:00:00,1,0,0,1,0,1,0,1,0,1,3,0,1,1,4,5,2,12,7,14,22,27,51,60,70,104,134,99,39,9
2020-07-14 23:00:00,0,0,0,0,0,0,0,1,1,2,2,2,2,4,6,6,6,13,8,16,22,30,57,68,87,128,144,100,40,8
2020-07-15 00:00:00,0,0,0,0,0,0,0,1,2,3,0,4,3,7,7,7,9,14,10,19,22,32,63,76,104,152,154,100,40,6
2020-07-15 01:00:00,0,0,0,0,0,1,0,1,1,4,1,6,3,7,6,6,10,14,14,23,25,43,60,70,94,143,133,95,37,4
2020-07-15 02:00:00,1,1,0,1,0,2,1,1,0,4,2,8,3,7,6,5,10,14,17,27,28,54,58,63,84,134,112,90,34,3
2020-07-15 03:00:00,1,0,0,0,0,2,1,2,2,2,1,6,6,7,8,11,14,24,24,27,32,50,62,80,91,122,122,92,40,4
2020-07-15 04:00:00,1,0,0,0,1,2,1,2,3,1,0,3,9,7,10,17,17,35,31,27,37,45,66,98,98,111,132,94,45,6
2020-07-15 05:00:00,0,1,0,0,0,2,0,2,2,1,2,4,6,6,8,16,14,22,25,25,37,44,62,78,82,104,106,82,36,6
2020-07-15 06:00:00,0,2,0,1,0,2,0,2,1,1,3,4,3,5,6,15,12,10,19,23,37,44,59,58,67,98,80,69,26,7
2020-07-15 07:00:00,0,1,0,0,0,2,0,1,0,2,2,2,2,4,8,10,8,8,14,19,30,33,47,48,53,73,68,54,26,9
2020-07-15 08:00:00,1,0,0,0,1,1,0,0,0,2,0,0,2,2,10,6,5,7,8,15,23,22,35,37,39,48,56,40,26,11
2020-07-15 09:00:00,0,0,0,0,1,0,0,0,0,1,1,0,4,3,7,8,6,8,11,18,20,23,42,45,46,49,58,46,38,8
2020-07-15 10:00:00,0,0,0,0,1,0,1,1,1,0,2,0,5,4,4,10,7,10,14,20,17,24,48,53,54,50,60,51,50,6
2020-07-15 11:00:00,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,7,6,8,11,16,13,18,34,38,42,43,58,56,38,6
2020-07-15 12:00:00,0,0,0,1,0,0,0,0,0,0,0,3,0,1,4,4,4,6,8,11,9,11,20,22,29,36,56,60,25,6
2020-07-15 13:00:00,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3,4,4,7,8,10,9,11,20,22,33,45,66,64,28,6
2020-07-15 14:00:00,0,0,0,1,0,0,0,0,0,0,1,3,0,2,3,3,5,7,8,9,9,12,20,22,37,54,76,68,31,6
2020-07-15 15:00:00,0,0,0,1,0,0,1,0,1,1,2,3,1,2,2,3,5,8,7,8,9,12,20,22,41,62,85,72,34,6
2020-07-15 16:00:00,0,0,0,0,0,0,1,0,1,1,2,2,1,2,2,2,6,8,7,8,9,12,20,22,44,71,95,76,37,6
2020-07-15 17:00:00,0,0,0,0,0,0,0,0,2,1,2,3,1,2,3,4,6,9,10,10,12,17,25,35,60,88,125,97,42,7
