time,"(0.000275, 0.000356]","(0.000356, 0.000461]","(0.000461, 0.000597]","(0.000597, 0.000772]","(0.000772, 0.000999]","(0.000999, 0.00129]","(0.00129, 0.00167]","(0.00167, 0.00217]","(0.00217, 0.0028]","(0.0028, 0.00363]","(0.00363, 0.00469]","(0.00469, 0.00607]","(0.00607, 0.00786]","(0.00786, 0.0102]","(0.0102, 0.0132]","(0.0132, 0.017]","(0.017, 0.0221]","(0.0221, 0.0285]","(0.0285, 0.0369]","(0.0369, 0.0478]","(0.0478, 0.0619]","(0.0619, 0.08]","(0.08, 0.104]","(0.104, 0.134]","(0.134, 0.174]","(0.174, 0.225]","(0.225, 0.291]","(0.291, 0.376]","(0.376, 0.487]","(0.487, 0.63]"
2021-07-07 02:00:00,0,1,1,0,1,1,2,1,2,2,8,3,10,8,13,16,25,25,42,46,60,69,78,86,113,125,143,183,131,21
2021-07-07 03:00:00,2,1,1,1,1,2,2,1,3,2,6,6,6,10,14,16,30,32,48,58,74,88,114,141,160,160,160,158,105,18
2021-07-07 04:00:00,3,1,1,2,1,3,2,1,4,2,5,9,2,12,15,15,34,38,54,70,89,107,150,196,208,196,176,132,79,15
2021-07-07 05:00:00,2,1,1,2,1,3,2,2,2,2,4,9,8,14,14,14,30,27,42,58,68,84,119,156,164,158,157,138,103,20
2021-07-07 06:00:00,0,1,1,1,1,3,2,2,1,2,3,9,15,17,12,14,26,16,29,45,46,62,88,116,121,121,138,145,127,26
2021-07-07 07:00:00,0,0,1,0,0,2,2,2,0,2,3,8,10,13,12,11,20,17,24,40,35,54,74,92,102,110,122,140,107,18
2021-07-07 08:00:00,0,0,1,0,0,0,1,3,0,1,3,8,6,9,12,8,15,18,18,35,24,45,59,69,82,99,106,134,87,10
2021-07-07 09:00:00,0,0,0,0,0,0,2,2,1,2,4,5,4,9,12,10,14,16,26,32,38,48,53,82,91,110,107,122,75,11
2021-07-07 10:00:00,0,0,0,0,0,0,3,2,2,4,4,2,3,9,12,11,12,15,34,30,51,51,47,94,100,122,108,111,63,12
2021-07-07 11:00:00,0,0,0,0,0,0,2,2,2,4,4,5,3,10,12,14,17,18,32,32,41,53,59,92,94,120,128,114,60,8
2021-07-07 12:00:00,0,0,0,0,0,1,2,2,3,3,5,8,3,12,11,16,22,20,31,33,31,55,71,89,89,119,149,117,58,4
2021-07-07 13:00:00,0,0,0,0,0,0,2,2,2,4,3,7,2,10,10,13,18,22,28,32,30,42,62,73,74,100,132,124,66,6
2021-07-07 14:00:00,0,0,0,0,1,0,1,1,1,5,1,6,2,7,10,10,15,25,25,32,28,28,53,57,58,82,115,132,75,7
2021-07-07 15:00:00,0,0,0,0,2,0,2,2,2,5,3,6,6,6,11,10,15,19,26,34,34,41,55,61,65,90,124,120,68,14
2021-07-07 16:00:00,0,1,1,0,2,0,2,3,2,5,5,6,9,6,12,9,15,13,27,35,41,54,57,65,72,97,133,109,60,21
2021-07-07 17:00:00,0,0,0,0,1,0,2,2,2,4,6,4,9,6,8,12,18,20,29,34,40,45,54,68,71,102,122,100,64,19
2021-07-07 18:00:00,0,0,0,0,0,1,1,2,3,4,6,2,9,6,4,14,22,26,31,32,40,36,51,72,70,107,110,92,69,17
2021-07-07 19:00:00,0,0,0,0,0,2,0,2,4,4,6,2,10,8,9,19,16,26,36,34,42,47,68,74,82,116,122,112,81,20
2021-07-07 20:00:00,0,0,1,0,0,3,0,1,4,3,7,3,11,9,14,24,11,25,40,36,45,58,84,76,94,126,133,132,93,24
2021-07-07 21:00:00,0,0,0,0,0,2,0,4,2,3,4,4,8,11,13,18,18,26,37,32,47,64,86,84,102,136,147,150,108,21
2021-07-07 22:00:00,1,0,0,0,0,0,1,6,0,3,2,5,4,13,12,13,25,26,34,27,49,70,88,93,111,146,161,168,122,18
2021-07-07 23:00:00,0,0,0,0,1,0,0,3,2,3,4,6,5,11,15,14,20,23,36,36,48,73,84,96,101,130,166,168,114,18
2021-07-08 00:00:00,0,0,0,0,2,1,0,0,3,3,6,6,6,9,18,16,15,20,37,46,48,76,79,100,91,114,170,168,107,18
2021-07-08 01:00:00,0,0,0,1,3,0,0,1,4,4,6,4,8,9,18,14,19,25,42,40,54,69,81,102,102,134,174,180,105,16
2021-07-08 02:00:00,0,1,1,2,4,0,0,2,5,5,6,2,9,9,17,13,23,30,47,33,60,62,83,105,112,155,177,192,103,15
2021-07-08 03:00:00,0,0,1,2,3,0,2,4,5,4,6,4,12,12,16,17,28,30,46,49,71,82,92,114,115,162,169,196,125,22
2021-07-08 04:00:00,0,0,1,1,2,0,3,7,5,3,6,7,15,14,15,21,33,31,46,65,82,102,102,122,118,169,161,199,147,28
2021-07-08 05:00:00,0,0,0,0,2,1,2,4,4,4,6,10,10,16,16,28,30,32,49,72,84,102,108,126,133,170,155,192,156,30
2021-07-08 06:00:00,1,1,0,0,2,2,1,2,4,4,7,13,5,19,18,35,26,33,52,80,86,101,113,129,148,172,149,185,164,31
2021-07-08 07:00:00,1,0,0,0,2,2,2,2,3,5,5,8,8,13,12,26,23,30,38,62,73,88,90,106,122,138,142,166,134,26
2021-07-08 08:00:00,1,0,1,1,2,1,4,1,2,6,3,3,11,7,7,16,20,28,24,43,60,74,66,82,96,104,136,147,104,20
2021-07-08 09:00:00,0,0,2,2,4,2,3,2,2,4,5,2,9,8,10,20,22,28,32,40,62,66,79,92,104,112,136,138,89,18
2021-07-08 10:00:00,0,1,3,2,5,2,2,2,3,3,7,2,7,8,13,23,23,28,40,38,65,58,92,101,111,121,137,130,74,16
2021-07-08 11:00:00,0,0,2,2,4,2,2,2,2,2,6,2,7,9,12,21,21,29,42,43,56,68,104,122,128,138,144,137,77,16
2021-07-08 12:00:00,1,0,0,3,2,1,2,2,2,2,5,1,7,10,12,19,19,30,45,48,48,77,116,143,145,154,150,144,80,17
