time,"(0.000555, 0.0007]","(0.0007, 0.000883]","(0.000883, 0.00111]","(0.00111, 0.00141]","(0.00141, 0.00177]","(0.00177, 0.00224]","(0.00224, 0.00283]","(0.00283, 0.00357]","(0.00357, 0.0045]","(0.0045, 0.00568]","(0.00568, 0.00716]","(0.00716, 0.00904]","(0.00904, 0.0114]","(0.0114, 0.0144]","(0.0144, 0.0182]","(0.0182, 0.0229]","(0.0229, 0.0289]","(0.0289, 0.0365]","(0.0365, 0.046]","(0.046, 0.0581]","(0.0581, 0.0733]","(0.0733, 0.0925]","(0.0925, 0.117]","(0.117, 0.147]","(0.147, 0.186]","(0.186, 0.234]","(0.234, 0.296]","(0.296, 0.373]","(0.373, 0.471]","(0.471, 0.594]"
2020-08-27 02:00:00,1,1,0,0,2,1,0,2,2,1,6,5,6,6,17,10,18,25,32,56,77,92,154,178,235,320,332,290,144,35
2020-08-27 03:00:00,0,0,0,0,2,0,0,2,4,2,6,8,8,10,17,16,25,32,45,64,90,111,160,194,256,312,308,250,124,34
2020-08-27 04:00:00,0,0,0,1,2,0,1,3,5,3,5,10,9,13,17,22,32,40,58,72,102,130,165,209,276,303,284,210,103,32
2020-08-27 05:00:00,0,0,0,2,2,2,0,4,5,4,4,6,8,12,18,21,32,42,58,76,98,127,168,200,254,282,259,198,94,28
2020-08-27 06:00:00,1,1,1,2,1,4,0,4,5,5,2,3,7,11,19,20,33,45,57,81,93,124,171,190,232,261,234,187,84,24
2020-08-27 07:00:00,0,0,0,1,1,2,0,2,2,3,2,2,4,7,10,12,18,27,34,48,61,85,105,138,162,210,222,210,110,40
2020-08-27 08:00:00,0,0,0,0,1,0,0,1,0,1,1,1,1,3,1,4,2,9,10,16,29,46,39,87,93,159,210,233,135,57
2020-08-27 09:00:00,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,2,2,4,6,10,18,30,27,58,66,114,176,190,101,40
2020-08-27 10:00:00,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,2,3,6,13,15,28,40,70,143,148,67,24
2020-08-27 11:00:00,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,2,2,4,4,9,12,22,32,52,104,124,70,18
2020-08-27 12:00:00,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,4,3,4,3,5,8,15,24,35,65,99,72,11
2020-08-27 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,3,6,8,10,14,22,36,66,94,62,11
2020-08-27 14:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,2,8,12,11,14,21,37,68,89,53,11
2020-08-27 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,6,12,12,19,32,50,91,107,49,15
2020-08-27 16:00:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,4,2,5,12,12,24,42,63,114,125,45,19
2020-08-27 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,3,2,4,9,12,24,42,71,121,125,40,14
2020-08-27 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,7,2,3,2,6,12,24,42,79,128,125,35,8
2020-08-27 19:00:00,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,6,4,4,3,6,8,10,19,34,70,121,171,160,55,10
