time,"(0.00106, 0.00131]","(0.00131, 0.00162]","(0.00162, 0.002]","(0.002, 0.00247]","(0.00247, 0.00305]","(0.00305, 0.00377]","(0.00377, 0.00466]","(0.00466, 0.00575]","(0.00575, 0.0071]","(0.0071, 0.00877]","(0.00877, 0.0108]","(0.0108, 0.0134]","(0.0134, 0.0165]","(0.0165, 0.0204]","(0.0204, 0.0252]","(0.0252, 0.0311]","(0.0311, 0.0384]","(0.0384, 0.0474]","(0.0474, 0.0585]","(0.0585, 0.0723]","(0.0723, 0.0892]","(0.0892, 0.11]","(0.11, 0.136]","(0.136, 0.168]","(0.168, 0.207]","(0.207, 0.256]","(0.256, 0.316]","(0.316, 0.391]","(0.391, 0.482]","(0.482, 0.596]"
2020-10-09 02:00:00,5,4,7,6,6,9,9,9,11,22,18,38,39,62,74,91,130,186,282,353,527,736,1035,1300,1588,1544,1337,869,308,45
2020-10-09 03:00:00,5,4,4,5,6,9,8,9,10,22,24,34,36,60,68,100,123,178,256,322,482,668,918,1120,1307,1226,1032,677,237,35
2020-10-09 04:00:00,5,3,2,4,7,9,7,9,10,23,29,29,34,59,62,108,116,169,230,291,438,599,800,940,1026,909,728,485,166,25
2020-10-09 05:00:00,4,3,4,3,5,8,10,12,13,20,27,30,32,55,56,96,110,161,215,272,391,534,677,821,873,805,655,426,142,23
2020-10-09 06:00:00,2,3,6,2,3,6,13,14,16,18,25,32,30,51,49,84,105,153,200,252,344,470,554,702,720,701,582,366,118,21
2020-10-09 07:00:00,1,2,4,2,3,6,8,11,14,12,21,20,23,38,40,66,74,112,146,204,274,383,480,588,650,632,566,392,131,30
2020-10-09 08:00:00,0,1,3,1,3,5,3,8,11,5,17,8,16,25,30,49,44,70,93,156,205,296,406,475,579,563,551,418,144,38
2020-10-09 09:00:00,2,1,2,1,2,3,3,6,6,6,11,9,9,18,24,36,38,53,74,120,168,270,382,541,661,734,764,630,286,51
2020-10-09 10:00:00,3,1,0,1,0,1,3,3,2,7,5,10,2,11,18,24,32,36,55,83,131,245,358,607,743,906,977,842,428,64
2020-10-09 11:00:00,2,0,0,0,0,1,2,2,1,5,3,6,4,8,14,16,22,30,44,64,106,180,284,464,588,726,796,684,342,46
2020-10-09 12:00:00,0,0,1,0,0,1,0,2,0,3,1,2,7,4,11,9,11,23,32,45,82,114,210,320,433,546,615,527,255,29
2020-10-09 13:00:00,0,0,0,0,0,0,0,1,0,2,1,2,4,5,6,9,14,20,28,46,86,116,206,341,519,686,842,780,424,62
2020-10-09 14:00:00,0,0,0,0,1,0,0,0,0,0,1,2,2,6,2,9,18,18,25,47,89,118,201,362,605,827,1069,1033,594,96
2020-10-09 15:00:00,0,1,0,0,0,0,0,1,1,0,4,4,5,8,4,10,22,34,42,72,114,214,360,598,996,1302,1560,1477,888,186
2020-10-09 16:00:00,0,2,0,0,0,1,1,2,2,1,6,7,8,9,7,10,25,49,59,97,139,310,519,834,1388,1778,2050,1921,1183,277
2020-10-09 17:00:00,1,1,0,0,2,1,2,2,2,3,5,6,8,8,9,14,24,50,61,100,148,298,495,796,1293,1663,1907,1754,1061,276
2020-10-09 18:00:00,2,0,0,0,3,1,3,3,1,5,4,4,7,6,11,18,23,52,63,104,156,285,471,757,1198,1548,1764,1587,939,275
2020-10-09 19:00:00,2,0,1,0,2,2,6,3,4,4,4,8,7,11,17,26,30,56,78,142,199,344,576,918,1385,1840,2020,1742,1105,317
2020-10-09 20:00:00,2,0,2,0,1,2,8,3,6,4,5,12,7,16,23,33,38,61,93,180,242,404,680,1078,1572,2133,2277,1898,1271,359
2020-10-09 21:00:00,2,1,2,0,0,3,5,4,6,7,6,12,16,19,26,40,47,73,98,177,238,380,655,1042,1462,1950,2114,1752,1138,338
2020-10-09 22:00:00,1,2,2,1,0,4,2,6,6,10,8,13,26,22,29,48,56,85,102,174,235,357,630,1006,1351,1767,1952,1605,1005,318
2020-10-09 23:00:00,1,4,2,2,0,4,4,8,6,13,14,18,24,28,36,50,73,94,142,202,310,460,748,1102,1432,1764,1792,1458,834,232
2020-10-10 00:00:00,1,5,1,3,0,4,5,9,6,16,20,22,23,34,42,53,90,103,181,230,386,563,866,1199,1514,1762,1633,1311,663,145
2020-10-10 01:00:00,2,4,2,2,1,6,6,8,6,14,20,19,28,32,41,53,76,104,152,206,332,470,678,944,1168,1296,1197,970,473,98
2020-10-10 02:00:00,2,3,4,2,2,7,7,7,6,12,19,16,32,31,40,53,63,105,124,181,279,377,491,689,822,831,761,628,283,50
2020-10-10 03:00:00,4,4,5,3,6,10,8,10,11,13,20,30,37,38,64,74,105,150,186,282,382,502,660,850,979,993,916,658,279,48
2020-10-10 04:00:00,6,6,6,4,11,13,9,12,16,14,21,45,42,46,89,95,147,195,248,383,486,627,828,1010,1136,1155,1072,687,275,45
2020-10-10 05:00:00,7,6,5,8,9,9,10,18,20,18,24,40,42,60,84,106,157,196,262,372,460,604,787,914,992,1057,965,620,232,36
2020-10-10 06:00:00,8,5,4,11,7,5,11,23,23,23,28,34,41,74,80,117,167,198,276,361,434,580,746,817,848,959,858,552,188,27
2020-10-10 07:00:00,4,4,5,8,8,4,10,15,17,25,25,32,36,66,74,98,142,186,256,348,446,632,832,972,1078,1143,1036,742,266,42
2020-10-10 08:00:00,1,3,6,4,8,4,9,7,11,27,22,31,32,57,69,79,118,174,236,336,457,685,918,1126,1309,1327,1215,933,345,57
2020-10-10 09:00:00,0,2,4,2,4,3,5,5,8,16,14,16,21,34,42,52,72,107,140,214,298,437,624,788,948,999,981,788,300,44
2020-10-10 10:00:00,0,1,1,1,1,2,1,3,5,6,6,1,10,11,14,24,26,40,43,93,139,189,330,449,587,671,747,644,254,30
2020-10-10 11:00:00,0,1,1,2,1,1,2,2,2,4,3,2,9,11,14,18,22,33,48,78,120,178,306,451,632,762,806,800,370,48
2020-10-10 12:00:00,0,1,1,4,1,0,2,1,0,3,0,3,8,11,13,13,19,26,53,63,100,167,282,453,677,852,864,955,487,66
2020-10-10 13:00:00,0,1,0,2,0,0,1,1,0,2,1,2,7,11,8,14,18,24,42,58,89,148,264,450,655,934,1018,1077,560,66
2020-10-10 14:00:00,1,1,0,0,0,0,0,1,1,1,2,1,6,11,2,15,17,22,31,54,78,128,247,446,633,1017,1171,1199,634,65
2020-10-10 15:00:00,0,1,0,1,1,0,0,1,2,2,4,4,6,10,5,12,16,24,40,65,98,162,294,542,862,1364,1592,1578,946,209
2020-10-10 16:00:00,0,1,0,2,2,1,0,1,2,2,5,6,6,10,8,9,14,27,49,76,118,196,340,639,1090,1712,2014,1958,1257,353
2020-10-10 17:00:00,0,1,0,1,2,2,1,2,2,2,6,6,8,9,11,14,17,36,54,80,137,224,404,698,1132,1682,1928,1803,1166,310
2020-10-10 18:00:00,0,1,0,0,1,2,2,2,1,3,8,7,9,8,14,19,20,45,58,84,156,251,467,758,1175,1653,1842,1648,1075,267
2020-10-10 19:00:00,0,2,2,2,1,1,2,2,2,4,5,6,10,8,21,19,32,48,64,100,172,276,486,778,1130,1548,1645,1415,907,235
2020-10-10 20:00:00,0,2,3,3,1,0,1,3,4,6,2,6,10,9,28,19,43,52,70,117,188,301,504,797,1086,1442,1448,1182,739,203
2020-10-10 21:00:00,0,2,2,2,1,2,1,4,3,7,4,4,10,10,25,19,34,44,66,104,158,262,412,638,861,1120,1119,904,552,151
2020-10-10 22:00:00,0,2,0,2,1,3,1,4,2,8,7,3,9,11,22,19,24,35,61,90,128,224,319,480,636,799,790,625,365,99
2020-10-10 23:00:00,0,2,2,2,1,2,2,4,3,7,6,4,9,18,23,22,32,50,70,106,148,250,344,522,678,815,807,692,504,182
2020-10-11 00:00:00,1,1,3,1,1,1,2,3,4,6,5,6,9,24,24,25,39,65,78,121,168,275,369,564,721,831,824,760,643,264
2020-10-11 01:00:00,3,2,4,2,4,2,4,8,4,10,10,18,21,33,48,42,70,104,144,192,290,392,526,729,855,935,920,773,500,163
2020-10-11 02:00:00,5,2,5,4,7,2,7,13,4,14,15,29,33,42,72,58,101,142,210,263,412,509,682,894,989,1039,1016,786,356,62
2020-10-11 03:00:00,3,2,6,4,7,4,6,16,10,15,17,32,42,46,76,70,107,152,216,260,404,494,656,786,862,904,886,640,293,54
2020-10-11 04:00:00,1,2,7,4,7,6,6,18,17,16,19,35,50,51,80,83,113,163,221,257,395,479,630,679,736,768,757,495,230,45
2020-10-11 05:00:00,3,4,8,5,10,6,9,18,16,17,24,36,46,54,86,90,132,172,238,274,396,488,610,686,721,758,680,436,196,40
