time,"(0.136, 0.147]","(0.147, 0.158]","(0.158, 0.171]","(0.171, 0.184]","(0.184, 0.199]","(0.199, 0.215]","(0.215, 0.232]","(0.232, 0.25]","(0.25, 0.27]","(0.27, 0.292]","(0.292, 0.315]","(0.315, 0.34]","(0.34, 0.367]","(0.367, 0.397]","(0.397, 0.428]","(0.428, 0.462]","(0.462, 0.499]","(0.499, 0.539]","(0.539, 0.582]","(0.582, 0.628]","(0.628, 0.678]","(0.678, 0.732]","(0.732, 0.79]","(0.79, 0.853]","(0.853, 0.921]","(0.921, 0.994]","(0.994, 1.073]","(1.073, 1.159]","(1.159, 1.251]","(1.251, 1.35]"
2020-08-27 02:00:00,9,20,25,33,33,74,97,124,221,259,428,507,680,880,1065,1243,1381,1469,1596,1518,1425,1100,841,610,349,218,111,66,24,9
2020-08-27 03:00:00,16,27,30,42,60,94,126,169,263,314,490,616,802,1036,1229,1430,1526,1620,1710,1610,1449,1139,839,598,392,251,135,68,23,9
2020-08-27 04:00:00,24,34,34,51,87,115,156,214,305,370,551,725,924,1193,1393,1617,1671,1772,1824,1701,1473,1178,837,585,435,284,159,69,22,9
2020-08-27 05:00:00,20,33,36,48,74,108,148,207,286,376,532,752,933,1186,1424,1633,1731,1810,1886,1765,1508,1186,872,656,452,292,168,76,23,8
2020-08-27 06:00:00,15,32,38,44,60,101,139,200,266,383,512,779,942,1179,1456,1649,1791,1849,1949,1829,1542,1195,908,726,469,299,176,84,24,7
2020-08-27 07:00:00,14,21,27,34,45,78,112,163,230,312,464,666,882,1100,1373,1606,1836,1936,2030,1976,1793,1466,1106,853,543,336,192,103,42,10
2020-08-27 08:00:00,12,10,16,25,30,54,85,126,195,242,417,552,823,1022,1290,1564,1880,2023,2110,2123,2044,1736,1304,980,617,374,209,122,60,13
2020-08-27 09:00:00,6,8,12,20,23,44,64,82,134,178,299,408,594,772,1010,1254,1508,1686,1854,1930,1864,1653,1346,1012,669,384,220,127,61,12
2020-08-27 10:00:00,1,5,7,14,16,33,42,37,72,115,181,263,366,522,729,945,1136,1348,1599,1738,1683,1570,1387,1044,721,394,231,132,62,12
2020-08-27 11:00:00,1,4,6,10,12,21,26,32,54,83,121,186,258,382,520,697,866,1049,1229,1356,1407,1386,1268,996,740,435,230,130,56,16
2020-08-27 12:00:00,1,3,4,5,8,9,11,26,35,51,61,110,151,242,310,449,597,750,859,975,1131,1203,1149,948,758,476,230,129,50,19
2020-08-27 13:00:00,2,2,4,6,7,8,13,22,28,41,56,96,132,200,272,408,509,656,754,870,1004,1074,1063,955,801,532,288,152,59,26
2020-08-27 14:00:00,2,0,4,6,6,8,15,17,20,31,52,83,114,157,233,367,421,562,649,765,877,946,977,962,844,587,345,174,68,33
2020-08-27 15:00:00,2,2,4,4,10,8,17,24,32,42,66,100,138,168,248,366,432,584,700,798,930,1036,1112,1099,991,720,448,240,94,32
2020-08-27 16:00:00,3,4,4,3,13,8,19,30,43,53,81,116,163,179,263,364,443,607,750,832,982,1125,1248,1236,1138,854,551,306,121,30
2020-08-27 17:00:00,2,2,4,4,10,10,19,24,38,48,75,98,138,158,221,304,395,506,629,715,883,1027,1149,1204,1125,926,592,326,132,36
2020-08-27 18:00:00,2,1,4,5,8,11,19,17,34,43,69,81,114,138,179,245,347,404,508,598,784,929,1050,1172,1112,999,632,345,144,43
2020-08-27 19:00:00,2,0,6,3,9,14,22,28,46,60,82,115,143,180,201,280,397,484,640,773,908,1099,1221,1242,1104,889,562,295,108,27
2020-08-27 20:00:00,2,0,7,1,10,17,25,38,59,76,94,149,172,222,223,316,447,564,771,948,1033,1269,1392,1313,1096,779,491,245,71,11
2020-08-27 21:00:00,2,1,5,4,10,16,24,31,58,74,102,134,168,214,244,346,491,640,811,954,1015,1164,1174,1051,823,562,353,172,53,10
2020-08-27 22:00:00,3,2,3,7,11,15,22,24,58,71,109,118,164,207,266,377,535,716,851,960,997,1059,955,789,550,344,215,99,35,8
2020-08-27 23:00:00,2,2,4,8,14,17,26,33,62,80,130,162,242,308,408,536,737,865,984,1063,1086,1046,893,704,476,296,176,88,32,9
2020-08-28 00:00:00,2,3,4,9,18,19,30,42,66,89,152,207,320,409,551,694,939,1014,1117,1166,1175,1033,831,619,402,247,137,76,28,10
2020-08-28 01:00:00,3,4,4,8,19,19,29,46,70,108,145,208,312,420,530,702,886,958,1026,1062,1018,878,706,500,324,212,118,58,22,7
2020-08-28 02:00:00,4,4,5,8,20,19,28,49,73,127,138,208,304,431,510,709,833,902,936,958,860,724,582,382,247,178,100,41,15,4
2020-08-28 03:00:00,4,5,6,14,19,24,36,60,90,129,181,247,344,478,597,738,865,914,943,946,823,688,574,366,250,172,98,40,15,3
2020-08-28 04:00:00,3,6,6,19,18,29,44,72,107,131,224,286,383,524,684,767,897,925,950,934,786,653,565,350,253,166,95,38,15,2
2020-08-28 05:00:00,2,4,5,14,12,24,36,55,90,124,194,246,326,466,596,690,796,826,812,813,696,584,465,312,222,136,76,40,14,2
2020-08-28 06:00:00,1,3,4,9,6,20,29,38,74,117,165,207,270,407,509,613,694,728,675,692,606,514,365,275,192,107,58,42,13,1
2020-08-28 07:00:00,0,2,2,6,7,14,22,32,60,90,128,164,214,326,403,519,604,662,672,696,652,603,446,347,226,143,80,48,20,7
2020-08-28 08:00:00,0,2,1,3,8,9,16,26,45,64,92,122,158,246,297,425,513,597,670,701,697,692,528,419,261,179,101,55,26,13
2020-08-28 09:00:00,0,1,1,2,6,6,12,18,30,40,64,80,114,189,246,347,432,542,653,725,734,754,652,542,395,254,155,86,34,14
2020-08-28 10:00:00,0,0,1,2,5,3,7,9,16,17,37,38,71,132,194,269,352,487,636,749,770,816,775,665,529,329,209,117,42,16
2020-08-28 11:00:00,0,0,2,2,4,2,5,6,12,12,30,36,66,114,164,235,338,487,604,776,866,977,987,969,848,588,358,192,80,24
2020-08-28 12:00:00,1,1,2,1,3,2,3,2,8,7,23,33,60,95,133,201,323,487,571,802,961,1138,1199,1273,1166,846,507,268,118,33
2020-08-28 13:00:00,0,1,2,1,2,1,2,2,6,10,25,36,56,84,124,175,262,382,480,668,824,1027,1146,1280,1270,1060,722,402,179,54
2020-08-28 14:00:00,0,1,2,1,0,0,2,3,3,14,27,40,53,73,115,149,202,278,389,534,688,916,1094,1288,1375,1274,938,537,240,74
