time,"(0.000511, 0.000647]","(0.000647, 0.000818]","(0.000818, 0.00103]","(0.00103, 0.00131]","(0.00131, 0.00166]","(0.00166, 0.0021]","(0.0021, 0.00265]","(0.00265, 0.00335]","(0.00335, 0.00424]","(0.00424, 0.00537]","(0.00537, 0.00679]","(0.00679, 0.0086]","(0.0086, 0.0109]","(0.0109, 0.0138]","(0.0138, 0.0174]","(0.0174, 0.022]","(0.022, 0.0279]","(0.0279, 0.0353]","(0.0353, 0.0446]","(0.0446, 0.0564]","(0.0564, 0.0714]","(0.0714, 0.0903]","(0.0903, 0.114]","(0.114, 0.145]","(0.145, 0.183]","(0.183, 0.231]","(0.231, 0.293]","(0.293, 0.37]","(0.37, 0.469]","(0.469, 0.593]"
2020-10-25 02:00:00,1,2,2,3,5,3,8,5,9,14,24,24,38,50,69,68,84,129,180,247,334,419,513,586,617,550,352,284,148,26
2020-10-25 03:00:00,2,2,3,4,6,4,8,8,15,18,30,34,46,60,70,92,119,154,206,294,362,482,564,642,622,544,328,268,130,22
2020-10-25 04:00:00,2,3,4,5,7,6,7,12,21,21,35,45,55,70,72,116,154,178,233,342,389,544,614,698,627,538,305,251,112,19
2020-10-25 05:00:00,2,2,5,5,7,8,11,12,25,32,36,41,52,73,84,116,167,197,260,356,418,568,655,710,666,510,308,232,110,24
2020-10-25 06:00:00,2,2,6,5,7,9,15,12,29,43,37,37,48,76,97,117,180,216,286,370,446,592,696,721,706,481,310,214,109,29
2020-10-25 07:00:00,2,3,5,6,6,6,10,12,26,34,34,28,50,71,88,110,166,192,268,359,448,574,692,800,744,564,348,256,128,43
2020-10-25 08:00:00,2,4,4,6,4,4,5,11,22,26,32,20,52,66,79,104,153,167,251,348,451,556,687,879,782,648,386,297,146,57
2020-10-25 09:00:00,1,4,4,4,2,2,3,8,13,18,24,16,35,43,52,69,98,120,184,250,342,443,582,756,784,698,447,300,152,46
2020-10-25 10:00:00,0,5,3,2,0,1,1,5,4,11,15,12,18,20,25,34,43,72,116,153,233,330,476,634,786,748,508,302,158,34
2020-10-25 11:00:00,0,4,2,2,0,1,2,4,4,8,12,12,12,16,20,29,41,54,94,128,199,288,439,630,768,858,660,390,190,51
2020-10-25 12:00:00,0,2,1,1,1,1,2,3,5,6,9,11,7,13,16,24,39,37,73,104,165,245,402,626,750,969,811,477,221,68
2020-10-25 13:00:00,0,1,0,2,0,2,2,2,4,5,7,8,7,16,17,26,36,43,57,88,140,214,340,550,719,948,912,580,278,83
