time,"(0.000363, 0.000465]","(0.000465, 0.000595]","(0.000595, 0.000762]","(0.000762, 0.000976]","(0.000976, 0.00125]","(0.00125, 0.0016]","(0.0016, 0.00205]","(0.00205, 0.00262]","(0.00262, 0.00336]","(0.00336, 0.0043]","(0.0043, 0.00551]","(0.00551, 0.00705]","(0.00705, 0.00903]","(0.00903, 0.0116]","(0.0116, 0.0148]","(0.0148, 0.019]","(0.019, 0.0243]","(0.0243, 0.0311]","(0.0311, 0.0398]","(0.0398, 0.051]","(0.051, 0.0653]","(0.0653, 0.0836]","(0.0836, 0.107]","(0.107, 0.137]","(0.137, 0.175]","(0.175, 0.225]","(0.225, 0.288]","(0.288, 0.368]","(0.368, 0.472]","(0.472, 0.604]"
2021-08-15 02:00:00,5,6,6,5,6,14,8,14,21,28,36,46,52,77,78,102,121,142,203,267,326,429,489,608,693,697,664,503,289,71
2021-08-15 03:00:00,4,4,3,5,6,10,8,12,20,31,32,47,52,68,82,96,131,161,219,288,350,440,514,629,684,738,664,534,282,68
2021-08-15 04:00:00,3,3,0,5,5,6,7,10,19,34,28,48,52,59,85,90,141,180,235,310,374,452,540,650,674,779,664,566,275,66
2021-08-15 05:00:00,4,6,4,4,6,8,9,13,18,29,30,44,54,70,96,105,150,201,240,314,390,471,560,656,666,731,649,536,267,62
2021-08-15 06:00:00,5,8,7,2,7,10,11,16,18,24,32,41,57,82,107,120,159,222,244,319,405,490,581,661,657,683,634,506,259,58
2021-08-15 07:00:00,5,6,5,6,7,10,13,20,21,28,38,43,60,81,106,119,164,208,257,309,410,508,593,690,673,690,632,519,272,64
2021-08-15 08:00:00,5,4,3,9,7,9,15,24,24,32,44,45,62,80,105,118,168,195,270,299,416,526,605,719,689,698,629,532,284,71
2021-08-15 09:00:00,4,4,4,5,6,10,14,20,22,31,42,44,64,76,90,113,160,182,251,296,376,498,586,688,700,720,653,524,270,72
2021-08-15 10:00:00,3,3,6,1,6,10,12,16,20,30,39,42,67,71,76,108,152,169,232,293,335,470,568,656,711,743,677,515,256,72
2021-08-15 11:00:00,4,3,6,4,6,12,12,16,20,32,38,46,61,79,90,124,159,209,243,314,366,498,594,660,726,751,664,512,251,62
2021-08-15 12:00:00,4,3,5,7,7,14,12,17,21,33,36,50,55,87,104,139,166,249,254,334,396,526,621,663,740,759,650,509,246,52
2021-08-15 13:00:00,2,4,6,5,6,9,13,16,20,28,36,46,54,86,100,124,154,234,240,310,387,492,594,676,736,764,648,524,266,54
2021-08-15 14:00:00,1,4,8,3,6,4,14,15,18,24,37,42,52,84,97,110,143,220,227,287,378,459,567,689,733,769,645,540,285,57
