time,"(0.579, 0.634]","(0.634, 0.695]","(0.695, 0.761]","(0.761, 0.834]","(0.834, 0.913]","(0.913, 1.0]","(1.0, 1.096]","(1.096, 1.201]","(1.201, 1.315]","(1.315, 1.441]","(1.441, 1.579]","(1.579, 1.729]","(1.729, 1.894]","(1.894, 2.075]","(2.075, 2.274]","(2.274, 2.491]","(2.491, 2.729]","(2.729, 2.989]","(2.989, 3.275]","(3.275, 3.588]","(3.588, 3.93]","(3.93, 4.306]","(4.306, 4.717]","(4.717, 5.167]","(5.167, 5.661]","(5.661, 6.202]","(6.202, 6.794]","(6.794, 7.443]","(7.443, 8.154]","(8.154, 8.933]"
2020-06-30 00:00:00,7,7,9,13,12,16,17,31,83,148,182,217,243,298,261,251,197,182,133,110,114,136,123,104,81,50,32,15,1,2
2020-06-30 01:00:00,6,6,8,14,11,28,36,61,116,180,194,226,258,292,244,230,204,180,138,124,134,144,112,106,86,58,40,22,10,2
2020-06-30 02:00:00,5,4,8,14,10,39,55,91,150,211,206,236,274,285,227,210,211,179,142,138,153,153,101,108,92,67,49,29,19,2
2020-06-30 03:00:00,4,8,10,14,18,42,68,112,155,204,224,248,249,239,196,178,179,151,129,132,142,142,110,105,80,62,43,24,14,2
2020-06-30 04:00:00,3,11,11,14,27,45,80,134,160,196,242,260,224,193,166,146,147,123,116,127,130,131,120,102,68,58,37,20,8,3
2020-06-30 05:00:00,4,12,10,12,20,34,66,95,136,175,210,219,212,182,165,140,131,117,107,104,114,121,116,93,70,54,32,18,7,3
2020-06-30 06:00:00,4,12,10,10,12,22,52,56,111,154,178,178,201,171,164,133,115,111,98,81,97,111,113,84,71,51,26,16,6,3
2020-06-30 07:00:00,6,10,10,9,12,18,34,41,72,103,136,154,182,184,176,172,140,127,115,92,95,110,106,93,82,62,30,20,8,3
2020-06-30 08:00:00,8,7,11,8,11,13,16,26,32,52,95,129,163,198,189,211,166,143,132,104,93,108,100,102,94,74,33,23,10,3
2020-06-30 09:00:00,4,4,6,4,7,8,10,17,20,34,60,83,122,176,198,216,196,186,171,132,126,122,102,104,103,94,54,32,11,2
2020-06-30 10:00:00,1,1,2,1,3,4,5,8,8,17,24,37,82,155,206,222,225,228,210,161,158,136,103,106,112,113,75,42,12,2
2020-06-30 11:00:00,1,2,2,1,3,4,5,8,10,20,30,41,86,162,255,343,392,430,400,374,352,284,201,165,164,155,113,74,31,8
2020-06-30 12:00:00,2,2,1,2,2,4,6,8,12,23,36,44,89,168,304,464,560,631,591,586,546,432,300,224,217,197,151,107,50,14
2020-06-30 13:00:00,2,2,0,2,2,4,6,9,15,26,42,48,92,174,353,585,728,832,782,798,740,580,398,283,270,239,189,140,68,19
2020-06-30 14:00:00,2,3,0,2,2,4,6,9,17,29,48,52,96,181,402,706,895,1034,972,1011,934,728,496,342,322,281,227,172,87,25
2020-06-30 15:00:00,4,4,2,1,4,4,7,8,10,17,38,38,64,120,242,447,638,805,812,839,800,643,516,371,302,229,176,132,76,21
2020-06-30 16:00:00,5,5,3,0,5,5,8,7,2,5,27,23,31,58,83,188,380,576,651,667,666,558,536,400,282,177,126,93,64,17
2020-06-30 17:00:00,4,5,2,2,4,6,7,4,4,9,22,24,32,46,72,154,277,426,539,601,616,534,499,382,256,162,116,79,47,14
2020-06-30 18:00:00,3,5,1,3,3,6,6,2,7,13,16,25,34,35,61,121,174,276,427,535,565,509,462,363,230,148,107,65,30,11
2020-06-30 19:00:00,2,4,4,4,4,6,8,4,9,12,16,24,32,53,110,194,260,350,430,488,470,379,330,265,178,126,88,58,26,10
2020-06-30 20:00:00,0,2,6,6,4,6,10,7,11,12,15,24,31,71,159,266,346,424,434,442,375,249,198,167,125,104,69,51,23,8
2020-06-30 21:00:00,1,5,10,7,6,8,14,10,10,22,44,79,156,239,302,358,380,422,406,332,262,188,168,150,128,106,76,49,18,8
2020-06-30 22:00:00,2,8,13,8,7,9,18,13,10,32,73,134,281,407,444,450,413,420,377,223,148,128,138,133,130,108,83,47,12,8
2020-06-30 23:00:00,4,7,10,6,9,12,22,26,52,125,196,276,382,470,478,460,420,394,337,218,169,163,175,166,128,106,91,50,14,5
2020-07-01 00:00:00,7,6,6,4,11,15,27,39,95,218,318,419,483,532,511,471,426,369,297,213,190,198,212,198,126,104,99,52,17,2
2020-07-01 01:00:00,6,5,6,10,18,37,89,164,246,352,434,558,613,636,562,520,459,410,326,242,231,228,222,197,152,122,97,50,15,4
2020-07-01 02:00:00,4,4,7,15,25,59,151,289,397,485,551,697,743,740,612,569,492,452,355,270,272,259,233,196,177,139,95,47,13,6
2020-07-01 03:00:00,4,7,10,22,42,97,230,350,461,492,616,725,729,667,566,494,422,389,304,254,258,254,232,191,168,122,81,42,14,6
2020-07-01 04:00:00,4,10,14,29,59,135,309,412,525,498,680,753,715,594,519,419,353,326,252,238,245,249,230,186,159,106,67,36,14,5
2020-07-01 05:00:00,5,8,12,18,42,111,242,347,440,475,586,657,674,582,538,432,401,336,270,236,254,248,226,221,172,126,84,52,31,11
2020-07-01 06:00:00,6,7,11,8,26,87,175,282,355,452,491,561,632,570,557,444,449,347,289,235,264,247,221,256,184,147,102,68,48,17
2020-07-01 07:00:00,4,6,9,7,17,46,102,173,256,362,479,605,659,682,686,628,612,524,415,354,312,272,248,264,201,160,103,68,41,15
2020-07-01 08:00:00,2,5,7,6,8,5,30,64,158,273,467,649,686,795,814,812,775,701,541,473,359,296,274,271,218,173,104,68,34,13
2020-07-01 09:00:00,4,6,9,7,6,4,22,39,100,175,298,475,634,842,956,944,915,830,735,621,496,356,312,310,262,220,144,84,44,14
2020-07-01 10:00:00,5,7,11,8,4,2,13,14,41,77,128,301,581,889,1099,1076,1055,958,929,769,634,417,351,349,307,267,185,100,54,15
2020-07-01 11:00:00,2,5,8,4,6,2,10,19,40,76,138,268,532,830,1135,1197,1264,1196,1184,1070,958,668,478,458,418,363,248,146,80,28
2020-07-01 12:00:00,0,3,5,0,9,3,8,24,39,76,149,235,482,772,1171,1318,1473,1435,1438,1370,1281,918,605,568,529,459,310,191,106,42
2020-07-01 13:00:00,0,4,5,5,6,4,8,16,24,45,87,140,278,467,718,900,1071,1108,1098,1076,1026,818,583,498,433,368,258,156,81,38
2020-07-01 14:00:00,0,5,5,10,3,4,7,7,9,14,25,44,73,162,264,481,669,781,757,782,771,719,561,428,337,278,207,120,56,33
2020-07-01 15:00:00,2,2,3,6,2,4,6,4,11,14,32,46,70,140,208,389,561,760,810,866,876,807,642,514,401,265,182,118,54,30
2020-07-01 16:00:00,3,0,1,1,2,4,4,2,13,15,40,49,67,119,153,297,453,740,862,950,981,895,722,599,465,252,158,115,53,28
2020-07-01 17:00:00,5,0,2,2,4,6,8,6,17,30,51,80,99,158,223,372,506,707,820,874,908,858,690,580,416,276,172,126,52,26
2020-07-01 18:00:00,7,0,3,4,7,7,12,10,21,44,62,112,131,197,293,447,558,674,778,799,836,821,658,562,366,300,186,138,50,25
2020-07-01 19:00:00,4,2,3,4,7,8,14,17,35,65,82,149,220,358,508,752,860,1020,979,964,889,828,638,528,379,310,222,140,56,28
2020-07-01 20:00:00,2,4,3,5,7,8,16,24,49,86,102,186,310,520,724,1057,1162,1366,1180,1130,942,835,618,493,392,321,258,141,61,30
2020-07-01 21:00:00,2,2,4,4,6,11,16,30,62,104,159,280,450,673,907,1158,1210,1273,1075,981,823,718,544,461,380,320,248,158,70,44
2020-07-01 22:00:00,2,1,5,4,4,14,17,35,74,122,216,375,589,826,1090,1258,1259,1180,970,832,704,602,470,429,367,318,237,174,78,59
2020-07-01 23:00:00,2,6,4,5,8,12,22,46,102,173,273,434,628,818,971,1114,1096,952,816,696,598,523,442,394,332,294,221,166,119,103
2020-07-02 00:00:00,3,10,4,6,12,11,27,56,131,224,330,493,666,810,852,970,933,724,662,559,493,444,414,359,296,271,205,157,160,147
2020-07-02 01:00:00,5,7,7,10,17,22,37,92,158,268,409,596,800,943,1098,1186,1100,934,774,671,590,526,471,416,386,338,250,215,227,172
2020-07-02 02:00:00,7,4,10,15,22,32,47,129,184,312,488,699,934,1076,1345,1403,1267,1145,885,783,687,609,528,472,476,406,295,273,294,197
2020-07-02 03:00:00,5,3,12,18,24,52,80,164,253,373,524,722,924,1072,1238,1273,1121,971,739,693,584,544,496,443,444,362,277,252,252,159
2020-07-02 04:00:00,3,2,13,22,27,71,114,198,322,434,559,744,913,1069,1131,1143,975,797,593,603,480,478,465,414,413,318,259,232,210,121
2020-07-02 05:00:00,6,10,15,26,30,66,128,206,310,404,513,642,768,865,890,873,744,620,494,498,434,418,386,343,321,248,180,150,124,66
2020-07-02 06:00:00,10,18,17,31,32,62,143,213,298,373,467,539,622,661,649,603,514,442,395,393,388,359,307,272,229,178,100,69,37,12
2020-07-02 07:00:00,14,15,14,25,29,49,98,158,234,280,384,479,546,584,574,580,504,446,404,385,372,376,312,292,238,178,104,62,28,10
2020-07-02 08:00:00,19,12,11,19,26,36,54,104,170,188,302,419,471,506,499,556,495,451,412,377,355,394,316,312,247,179,107,54,20,7
2020-07-02 09:00:00,10,8,7,13,18,22,37,68,106,134,216,323,396,484,508,561,550,490,462,407,374,350,308,288,243,176,112,58,22,6
2020-07-02 10:00:00,2,5,3,7,11,8,20,31,43,80,131,227,320,461,517,566,606,530,512,437,394,305,301,264,239,173,117,62,23,4
2020-07-02 11:00:00,2,5,7,10,9,7,18,24,34,64,100,172,256,369,448,512,586,522,514,461,383,308,293,238,191,138,92,48,22,4
2020-07-02 12:00:00,1,5,11,13,7,6,17,16,25,49,70,117,191,277,378,457,567,514,517,485,372,311,285,213,143,102,68,33,21,4
2020-07-02 13:00:00,4,5,8,10,8,9,16,21,24,46,68,126,201,290,438,570,666,668,636,636,535,479,361,260,194,154,113,63,38,13
2020-07-02 14:00:00,7,5,6,6,10,12,16,26,22,43,66,134,211,302,497,682,764,823,756,786,698,647,437,306,246,206,158,93,54,22
2020-07-02 15:00:00,4,6,6,6,6,8,12,21,19,28,52,97,136,208,336,477,568,618,618,668,568,551,432,318,226,180,138,87,40,19
2020-07-02 16:00:00,1,7,6,5,3,3,8,16,16,14,38,60,62,115,175,272,371,412,481,549,437,455,427,330,206,155,119,81,26,16
2020-07-02 17:00:00,1,6,6,6,5,8,10,19,21,20,44,64,76,141,220,325,427,520,588,619,566,570,502,406,274,222,164,96,35,22
2020-07-02 18:00:00,1,5,6,8,7,14,13,22,26,26,51,69,90,167,265,378,483,627,694,689,696,685,578,481,343,290,209,111,44,29
2020-07-02 19:00:00,2,5,6,11,14,21,18,32,44,56,72,102,167,262,385,526,590,654,678,608,578,527,480,414,296,234,152,81,30,19
2020-07-02 20:00:00,4,5,7,14,20,28,23,43,62,85,94,136,244,356,505,674,697,680,662,526,459,369,382,348,250,177,96,51,17,9
2020-07-02 21:00:00,9,12,14,18,20,24,25,37,54,95,122,184,284,408,468,583,599,551,511,414,361,302,300,282,210,146,84,48,17,11
2020-07-02 22:00:00,14,20,20,21,19,20,27,31,46,105,149,232,325,460,430,492,501,422,360,301,263,236,219,216,171,115,73,46,17,13
2020-07-02 23:00:00,18,22,20,20,28,23,52,75,112,186,232,324,388,462,453,455,436,358,304,254,264,238,216,194,152,96,64,32,20,8
2020-07-03 00:00:00,22,24,19,20,37,26,78,119,177,266,314,417,451,464,476,418,371,295,249,208,264,240,214,173,134,78,55,19,23,3
2020-07-03 01:00:00,19,22,22,24,40,58,126,174,239,300,338,410,404,396,376,340,304,250,232,230,256,238,202,167,119,66,46,20,18,4
2020-07-03 02:00:00,16,19,24,27,43,91,173,229,301,334,363,402,357,327,275,261,237,206,215,252,248,235,190,161,104,55,37,22,13,6
2020-07-03 03:00:00,18,20,25,33,54,98,159,230,294,326,393,421,390,386,362,326,280,253,279,312,316,298,246,191,150,102,50,36,13,8
2020-07-03 04:00:00,19,22,26,39,66,105,145,230,288,319,423,440,424,446,450,391,322,300,343,371,383,360,302,221,195,149,64,51,13,10
2020-07-03 05:00:00,26,32,42,49,78,110,164,278,320,361,436,424,442,432,424,376,305,294,358,404,412,408,322,247,202,128,62,48,20,8
2020-07-03 06:00:00,33,43,57,59,90,114,183,326,351,403,449,408,461,419,399,360,288,287,373,436,442,457,343,273,208,108,61,46,26,7
2020-07-03 07:00:00,21,31,38,42,67,80,130,214,254,302,388,356,405,376,369,351,294,278,308,346,396,430,345,282,218,124,61,48,20,6
2020-07-03 08:00:00,9,19,20,24,44,46,78,101,158,202,327,303,349,334,339,342,301,268,242,257,349,402,347,291,228,141,61,49,15,6
