time,"(0.536, 0.584]","(0.584, 0.636]","(0.636, 0.693]","(0.693, 0.755]","(0.755, 0.822]","(0.822, 0.895]","(0.895, 0.975]","(0.975, 1.062]","(1.062, 1.157]","(1.157, 1.26]","(1.26, 1.372]","(1.372, 1.495]","(1.495, 1.628]","(1.628, 1.773]","(1.773, 1.931]","(1.931, 2.103]","(2.103, 2.291]","(2.291, 2.495]","(2.495, 2.718]","(2.718, 2.96]","(2.96, 3.224]","(3.224, 3.511]","(3.511, 3.824]","(3.824, 4.165]","(4.165, 4.537]","(4.537, 4.941]","(4.941, 5.382]","(5.382, 5.862]","(5.862, 6.384]","(6.384, 6.953]"
2021-10-20 00:00:00,5,9,9,14,15,17,22,25,40,62,81,101,124,142,133,128,105,109,73,93,72,59,75,61,55,58,49,23,9,4
2021-10-20 01:00:00,5,13,14,18,16,18,24,34,58,58,94,114,130,146,122,118,98,84,68,78,79,64,73,63,55,58,41,20,10,3
2021-10-20 02:00:00,5,17,19,22,17,19,26,42,77,55,107,126,135,151,111,109,91,60,63,63,86,69,71,65,55,57,33,18,11,2
2021-10-20 03:00:00,8,14,18,26,22,24,34,48,74,66,105,114,122,138,105,110,94,68,67,74,85,76,92,73,62,62,36,16,10,2
2021-10-20 04:00:00,11,10,17,29,28,28,43,55,72,77,103,101,108,124,99,112,98,76,71,84,84,83,112,81,68,66,39,13,9,1
2021-10-20 05:00:00,8,12,20,22,28,24,38,48,64,84,93,110,112,132,107,111,92,85,78,78,78,90,95,88,79,64,36,16,6,4
2021-10-20 06:00:00,6,14,24,14,27,19,32,41,57,90,83,118,117,139,115,110,86,94,84,72,71,96,78,95,90,63,34,18,3,7
2021-10-20 07:00:00,9,13,20,19,22,23,27,36,48,76,76,106,115,126,114,114,95,94,78,76,70,82,70,80,84,59,32,16,4,5
2021-10-20 08:00:00,12,12,17,24,16,27,22,32,38,61,68,94,113,112,113,118,104,95,73,79,68,68,63,64,79,55,31,14,6,3
2021-10-20 09:00:00,8,16,14,20,16,21,20,21,26,43,50,58,84,86,88,100,94,89,80,84,73,68,62,58,64,46,33,16,6,4
2021-10-20 10:00:00,5,20,11,15,16,15,17,10,15,25,31,23,54,61,64,83,83,83,88,88,78,67,62,53,48,36,35,18,7,4
2021-10-20 11:00:00,6,16,10,10,13,13,16,14,10,22,22,18,34,40,41,58,70,72,84,90,88,77,80,60,51,36,38,19,8,2
2021-10-20 12:00:00,7,11,10,6,10,11,14,17,6,18,14,14,14,19,18,33,58,61,80,93,97,87,97,67,54,36,42,20,9,1
2021-10-20 13:00:00,6,12,10,10,12,12,14,14,11,17,16,16,16,18,21,27,50,56,72,94,108,88,78,54,47,32,35,20,6,1
2021-10-20 14:00:00,5,12,10,13,13,12,15,10,16,16,18,17,17,16,24,21,43,51,64,95,118,88,58,40,40,29,28,19,4,1
2021-10-20 15:00:00,6,10,11,12,13,12,14,10,15,14,22,14,16,13,20,26,40,45,61,93,108,76,58,38,34,26,26,16,4,1
2021-10-20 16:00:00,8,9,12,11,13,12,12,10,14,12,25,12,14,10,16,31,36,39,58,91,98,65,58,35,27,24,24,14,5,1
2021-10-20 17:00:00,8,8,11,11,13,12,14,12,14,15,26,9,14,20,40,52,66,74,84,98,90,58,48,34,25,25,20,14,6,4
2021-10-20 18:00:00,9,8,10,11,13,13,16,13,15,18,28,6,15,31,65,73,96,109,110,104,83,50,39,32,23,26,15,14,8,6
