time,"(0.535, 0.584]","(0.584, 0.638]","(0.638, 0.696]","(0.696, 0.76]","(0.76, 0.829]","(0.829, 0.905]","(0.905, 0.988]","(0.988, 1.079]","(1.079, 1.177]","(1.177, 1.285]","(1.285, 1.403]","(1.403, 1.531]","(1.531, 1.671]","(1.671, 1.824]","(1.824, 1.991]","(1.991, 2.174]","(2.174, 2.373]","(2.373, 2.59]","(2.59, 2.827]","(2.827, 3.086]","(3.086, 3.369]","(3.369, 3.677]","(3.677, 4.014]","(4.014, 4.381]","(4.381, 4.782]","(4.782, 5.22]","(5.22, 5.698]","(5.698, 6.22]","(6.22, 6.79]","(6.79, 7.411]"
2021-09-17 00:00:00,19,12,12,20,16,12,23,52,64,112,125,214,214,194,179,150,116,86,53,50,55,58,31,21,19,15,8,4,3,1
2021-09-17 01:00:00,14,10,8,16,15,12,24,54,66,108,124,172,181,166,146,122,94,72,51,54,51,60,34,32,20,11,8,4,2,2
2021-09-17 02:00:00,10,9,4,13,14,13,25,55,69,104,123,130,148,138,114,95,73,58,49,57,47,63,38,44,20,7,8,5,1,2
2021-09-17 03:00:00,8,8,6,12,14,17,25,56,84,118,124,146,165,152,120,91,69,62,56,52,51,52,41,42,20,14,5,4,2,2
2021-09-17 04:00:00,5,7,7,12,13,21,25,58,98,131,126,163,182,166,125,87,65,65,62,47,55,40,44,39,21,20,2,2,2,1
2021-09-17 05:00:00,8,6,10,16,18,20,24,48,91,136,154,166,190,170,142,93,68,60,52,45,57,45,50,42,22,24,6,6,4,2
2021-09-17 06:00:00,11,6,13,19,22,19,23,37,84,140,182,170,197,174,160,99,71,55,41,43,59,50,56,44,23,27,10,9,5,2
2021-09-17 07:00:00,10,14,22,26,26,20,24,32,56,86,118,125,154,153,162,140,117,106,70,61,56,50,52,46,37,26,14,8,4,1
2021-09-17 08:00:00,10,22,31,32,29,21,24,27,27,31,55,80,110,132,165,181,163,157,99,79,54,49,48,48,51,26,19,7,4,0
2021-09-17 09:00:00,5,12,18,18,16,15,18,15,17,20,32,45,60,75,106,120,126,132,114,107,82,89,76,52,46,32,24,12,5,1
2021-09-17 10:00:00,0,3,5,4,2,9,13,3,7,8,10,10,11,18,48,60,90,106,129,135,109,129,105,55,41,37,28,18,6,2
2021-09-17 11:00:00,2,4,5,4,1,6,8,3,6,8,9,6,8,10,26,34,58,92,143,165,149,142,132,92,52,41,27,18,9,3
2021-09-17 12:00:00,5,4,5,4,0,4,4,3,4,7,8,2,4,3,5,9,27,79,157,195,189,156,159,129,62,45,26,19,12,4
2021-09-17 13:00:00,4,4,4,2,1,4,5,5,3,6,4,4,4,2,6,13,17,53,120,177,208,212,211,171,100,62,35,20,8,4
2021-09-17 14:00:00,4,5,3,1,2,3,6,7,2,4,1,7,4,2,6,17,7,27,82,159,227,268,263,213,137,80,44,22,5,3
2021-09-17 15:00:00,4,4,2,5,2,3,6,6,3,5,3,7,8,6,12,16,14,21,52,108,179,252,252,196,120,64,39,19,6,5
2021-09-17 16:00:00,3,3,2,9,1,3,5,4,4,6,5,7,11,10,18,14,20,15,22,57,131,235,241,179,104,49,34,16,8,7
2021-09-17 17:00:00,4,3,4,8,4,4,6,6,5,6,7,8,9,12,14,16,26,34,66,120,179,206,192,121,67,36,24,16,7,6
2021-09-17 18:00:00,6,3,6,6,7,4,6,7,6,7,9,10,7,14,9,18,32,54,111,183,227,177,143,63,30,22,15,15,6,5
2021-09-17 19:00:00,5,4,5,5,8,9,7,8,13,12,13,18,22,54,95,122,172,186,178,211,196,140,106,50,34,25,16,10,5,6
2021-09-17 20:00:00,4,6,4,4,9,14,8,10,20,16,17,27,36,95,181,225,311,318,244,239,166,103,70,36,39,28,17,5,4,6
2021-09-17 21:00:00,4,7,6,6,9,14,12,14,28,35,58,111,141,206,244,276,308,252,180,165,104,78,58,50,45,32,20,5,6,4
2021-09-17 22:00:00,5,8,8,8,9,13,15,18,36,54,100,195,246,318,308,326,306,185,117,91,42,52,46,63,51,36,22,5,7,1
2021-09-17 23:00:00,5,6,8,13,12,18,25,52,97,189,235,296,316,376,352,320,236,144,87,70,55,58,72,72,66,44,30,10,6,2
2021-09-18 00:00:00,5,5,8,18,16,24,35,85,158,324,370,396,387,433,397,314,167,102,57,48,68,64,97,81,80,53,39,16,5,2
2021-09-18 01:00:00,6,4,6,15,14,28,56,129,231,333,384,399,384,407,356,266,149,85,50,58,68,74,92,86,82,51,34,14,6,2
2021-09-18 02:00:00,6,3,5,12,12,32,77,173,304,342,399,402,382,381,316,218,131,68,42,69,68,83,86,90,84,49,29,13,8,2
2021-09-18 03:00:00,4,4,5,10,9,24,68,162,278,346,374,388,372,335,306,214,120,56,46,58,68,85,91,100,81,53,36,12,8,2
