time,"(2.495, 3.055]","(3.055, 3.74]","(3.74, 4.58]","(4.58, 5.608]","(5.608, 6.866]","(6.866, 8.407]","(8.407, 10.294]","(10.294, 12.604]","(12.604, 15.433]","(15.433, 18.897]","(18.897, 23.138]","(23.138, 28.331]","(28.331, 34.689]","(34.689, 42.475]","(42.475, 52.008]","(52.008, 63.68]","(63.68, 77.972]","(77.972, 95.471]","(95.471, 116.898]","(116.898, 143.134]","(143.134, 175.257]","(175.257, 214.591]","(214.591, 262.752]","(262.752, 321.723]","(321.723, 393.928]","(393.928, 482.338]","(482.338, 590.591]","(590.591, 723.139]","(723.139, 885.435]","(885.435, 1084.155]"
2020-10-06 00:00:00,0,0,0,1,1,1,0,7,3,3,10,9,15,5,15,12,4,7,8,15,14,20,19,32,32,52,38,36,28,21
2020-10-06 01:00:00,0,0,1,0,2,3,4,7,6,6,8,10,12,10,15,10,8,6,11,13,15,20,20,31,45,48,40,32,26,20
2020-10-06 02:00:00,0,1,2,0,3,5,8,7,8,9,5,11,9,15,15,7,12,5,14,11,16,19,21,30,58,43,43,29,25,18
2020-10-06 03:00:00,1,1,2,2,4,4,7,8,10,9,10,10,12,14,12,12,14,9,18,15,24,32,36,39,64,56,46,36,20,19
2020-10-06 04:00:00,2,1,2,3,4,4,6,8,11,9,14,10,14,14,10,16,17,13,22,19,31,44,52,48,69,69,50,43,15,20
2020-10-06 05:00:00,2,2,2,3,3,4,5,8,10,15,13,12,15,16,14,16,18,20,30,30,41,62,58,58,66,66,47,34,12,20
2020-10-06 06:00:00,1,2,3,3,2,3,4,8,8,21,12,13,16,19,18,16,18,26,38,42,51,81,63,67,64,64,44,26,10,19
2020-10-06 07:00:00,0,1,3,2,2,4,6,8,8,16,14,18,15,19,14,21,15,26,34,42,50,74,64,62,72,70,43,26,16,14
2020-10-06 08:00:00,0,0,3,2,1,4,8,7,7,11,16,22,14,19,11,26,12,26,29,43,50,67,64,58,80,76,42,27,21,9
2020-10-06 09:00:00,0,0,4,3,3,6,10,10,11,17,19,27,22,25,23,31,26,34,40,60,74,96,112,116,141,128,90,58,36,22
2020-10-06 10:00:00,0,0,4,4,6,8,12,14,15,22,22,32,30,31,34,36,39,42,50,77,98,124,161,175,202,181,138,90,52,34
2020-10-06 11:00:00,1,1,4,6,8,9,13,17,19,28,24,36,38,37,46,41,52,51,60,94,122,153,210,234,263,234,185,121,67,46
2020-10-06 12:00:00,1,1,5,7,10,11,15,20,23,34,27,41,46,43,58,46,66,59,71,111,146,182,258,292,324,286,233,152,82,59
2020-10-06 13:00:00,1,2,5,6,16,16,27,31,40,44,48,62,60,63,75,66,82,85,114,159,206,261,365,402,476,434,354,240,136,88
2020-10-06 14:00:00,1,2,5,6,23,20,39,42,57,55,68,82,74,83,92,85,99,111,156,207,265,340,472,513,628,581,476,328,189,117
2020-10-06 15:00:00,2,3,6,10,22,28,41,52,72,74,94,88,106,104,120,124,132,156,184,267,347,414,575,670,734,712,582,386,247,140
2020-10-06 16:00:00,2,4,6,14,21,35,43,62,88,93,120,94,137,124,149,164,164,200,211,327,429,489,678,826,839,842,687,444,305,163
2020-10-06 17:00:00,2,4,6,10,17,29,37,48,65,78,88,74,103,100,118,128,128,149,177,246,333,390,520,608,664,680,575,387,247,134
2020-10-06 18:00:00,1,3,5,7,13,23,31,33,42,62,57,53,69,76,88,91,91,98,143,166,237,290,361,391,490,518,463,330,189,105
2020-10-06 19:00:00,1,3,6,8,16,22,22,28,38,56,48,48,57,65,68,81,78,83,112,138,200,258,300,342,432,446,394,300,192,103
2020-10-06 20:00:00,1,3,8,9,18,21,13,24,33,49,40,44,45,54,47,71,66,68,80,110,164,225,238,294,374,375,326,270,196,101
2020-10-06 21:00:00,1,5,6,6,12,18,16,20,32,40,38,43,44,50,42,62,62,67,74,98,139,191,204,268,315,322,285,222,166,92
2020-10-06 22:00:00,1,7,5,3,7,14,18,16,31,30,36,42,44,47,38,52,57,66,69,85,114,157,169,242,256,269,244,175,135,82
