time,"(0.564, 0.618]","(0.618, 0.677]","(0.677, 0.741]","(0.741, 0.812]","(0.812, 0.889]","(0.889, 0.974]","(0.974, 1.066]","(1.066, 1.168]","(1.168, 1.279]","(1.279, 1.401]","(1.401, 1.534]","(1.534, 1.68]","(1.68, 1.84]","(1.84, 2.016]","(2.016, 2.208]","(2.208, 2.418]","(2.418, 2.648]","(2.648, 2.901]","(2.901, 3.177]","(3.177, 3.48]","(3.48, 3.811]","(3.811, 4.174]","(4.174, 4.571]","(4.571, 5.007]","(5.007, 5.484]","(5.484, 6.006]","(6.006, 6.578]","(6.578, 7.205]","(7.205, 7.891]","(7.891, 8.643]"
2020-07-31 00:00:00,6,3,7,5,7,8,9,23,61,104,165,223,202,267,224,248,225,144,130,96,122,146,140,147,145,115,81,36,17,8
2020-07-31 01:00:00,6,2,6,5,6,12,26,47,88,138,210,264,254,270,256,254,222,168,144,108,122,156,140,144,150,126,84,38,18,5
2020-07-31 02:00:00,5,2,5,5,5,16,43,71,116,172,254,305,305,272,289,259,218,193,158,120,123,166,139,142,154,138,86,40,19,2
2020-07-31 03:00:00,4,6,7,9,11,40,86,132,212,277,343,420,402,400,364,334,278,257,226,204,214,239,221,219,227,196,128,60,24,8
2020-07-31 04:00:00,3,9,9,13,17,64,129,194,308,382,432,534,499,528,440,408,338,321,293,288,304,312,303,296,300,254,171,79,29,14
2020-07-31 05:00:00,2,6,10,10,14,43,82,145,224,300,372,450,448,447,408,370,322,284,258,265,274,272,264,270,257,211,140,62,21,10
2020-07-31 06:00:00,2,2,10,7,12,22,35,96,139,218,312,366,396,366,375,333,307,248,224,242,245,232,226,243,214,168,110,46,13,7
2020-07-31 07:00:00,2,5,10,10,11,16,27,59,83,143,214,271,336,340,382,336,354,318,298,288,268,247,241,260,242,194,116,52,14,7
2020-07-31 08:00:00,2,8,11,12,10,9,19,22,27,68,117,176,276,313,390,340,401,387,372,335,290,262,256,276,271,221,122,57,14,7
2020-07-31 09:00:00,2,4,8,7,8,9,12,17,22,48,79,122,204,248,343,362,398,406,419,377,344,295,266,293,311,277,180,90,34,6
2020-07-31 10:00:00,3,1,4,2,7,9,6,12,16,28,41,67,132,184,296,384,396,426,466,419,398,328,277,310,351,333,238,124,53,6
2020-07-31 11:00:00,2,4,4,4,6,7,6,8,10,18,28,44,79,124,189,268,329,374,399,384,371,320,259,256,285,268,215,126,60,13
2020-07-31 12:00:00,2,7,4,5,5,5,6,5,4,9,14,21,26,64,82,153,262,322,332,348,344,312,241,201,219,203,192,129,68,20
2020-07-31 13:00:00,2,4,4,4,5,5,4,5,6,9,13,20,22,51,73,129,221,316,344,398,388,369,321,248,218,210,208,138,81,31
2020-07-31 14:00:00,2,2,5,2,5,5,3,5,9,9,12,19,19,38,64,105,180,311,356,448,433,426,401,295,217,216,223,148,94,42
2020-07-31 15:00:00,2,2,6,2,5,3,3,5,8,9,11,18,28,38,70,104,174,290,376,463,468,473,455,376,279,258,210,154,118,52
2020-07-31 16:00:00,3,1,6,3,5,1,3,5,6,9,10,17,38,38,76,103,169,268,396,478,502,520,509,458,341,300,198,160,143,62
2020-07-31 17:00:00,4,4,8,5,7,4,6,8,7,12,9,12,26,26,50,72,124,184,301,366,401,412,386,348,258,214,161,118,90,42
2020-07-31 18:00:00,6,7,11,7,9,8,9,12,8,14,8,8,14,13,23,40,78,101,206,254,300,303,262,237,176,129,124,77,37,22
2020-07-31 19:00:00,4,6,8,4,6,6,6,8,8,10,8,10,21,34,89,164,240,310,397,434,392,343,243,199,170,140,126,78,40,18
2020-07-31 20:00:00,3,4,4,0,2,5,3,3,7,7,7,11,28,56,155,289,402,518,588,613,483,383,224,161,163,151,129,80,42,13
2020-07-31 21:00:00,3,2,4,2,4,4,4,4,8,14,24,68,154,257,350,417,465,535,542,516,371,276,197,167,176,154,128,76,42,16
2020-07-31 22:00:00,3,1,4,4,5,4,6,5,10,22,41,126,279,458,544,545,528,552,495,418,259,169,170,173,190,157,126,71,43,19
2020-07-31 23:00:00,3,3,6,6,6,6,10,24,46,90,135,227,364,455,504,508,458,448,390,326,211,176,184,178,178,158,120,66,33,14
2020-08-01 00:00:00,3,5,9,8,7,8,14,43,82,157,229,328,448,452,464,470,388,345,286,233,163,182,199,183,166,160,115,62,23,9
2020-08-01 01:00:00,4,5,8,14,7,12,16,45,86,142,210,290,384,420,454,488,414,420,356,280,248,252,262,253,230,223,146,78,33,12
2020-08-01 02:00:00,4,5,8,19,7,17,19,47,90,127,191,253,321,389,443,505,439,494,425,328,332,323,324,323,295,286,176,94,43,14
2020-08-01 03:00:00,6,11,8,16,14,17,26,59,93,139,178,218,254,284,313,316,282,301,260,196,220,216,224,220,211,194,120,62,26,8
2020-08-01 04:00:00,7,17,9,14,22,17,32,71,96,151,165,184,187,178,183,126,125,108,94,65,108,110,124,117,127,103,64,30,10,3
2020-08-01 05:00:00,7,13,12,13,20,19,31,62,88,132,162,198,206,212,212,181,162,153,127,108,140,140,146,152,150,117,65,38,10,4
2020-08-01 06:00:00,7,9,14,12,18,21,30,52,79,113,160,212,224,245,242,236,199,198,160,152,171,170,169,187,172,131,66,46,11,6
2020-08-01 07:00:00,7,11,12,10,20,17,18,31,46,64,92,130,156,178,184,186,154,161,134,124,128,125,123,122,120,104,56,36,10,4
2020-08-01 08:00:00,7,13,9,9,21,13,5,10,12,16,25,47,87,112,126,135,109,124,109,95,85,80,77,57,67,76,46,25,9,1
2020-08-01 09:00:00,4,10,6,7,14,12,5,9,10,16,22,34,60,80,118,151,150,176,158,162,146,134,117,94,102,106,89,50,20,4
2020-08-01 10:00:00,1,8,3,5,6,12,5,8,8,15,20,20,34,47,111,167,190,228,207,230,207,188,157,131,138,135,132,74,32,8
2020-08-01 11:00:00,4,13,12,15,14,21,16,14,13,23,27,24,33,56,108,158,236,312,296,311,279,264,216,184,178,184,160,121,55,10
2020-08-01 12:00:00,6,18,22,25,23,30,28,19,18,31,34,27,32,66,104,149,283,396,385,392,351,341,275,237,217,234,188,168,78,12
2020-08-01 13:00:00,4,12,13,14,12,18,18,12,14,17,22,18,26,46,76,110,220,327,382,368,366,386,318,290,237,230,205,169,92,32
2020-08-01 14:00:00,3,5,4,2,1,5,8,6,11,3,9,9,20,26,49,71,156,258,379,344,381,431,361,342,257,226,222,170,105,52
2020-08-01 15:00:00,2,4,3,3,2,5,6,6,9,5,7,9,18,22,38,54,110,194,300,320,352,406,352,337,286,224,204,142,94,42
