time,"(0.484, 0.526]","(0.526, 0.572]","(0.572, 0.622]","(0.622, 0.676]","(0.676, 0.736]","(0.736, 0.8]","(0.8, 0.87]","(0.87, 0.946]","(0.946, 1.029]","(1.029, 1.119]","(1.119, 1.217]","(1.217, 1.323]","(1.323, 1.439]","(1.439, 1.565]","(1.565, 1.702]","(1.702, 1.851]","(1.851, 2.013]","(2.013, 2.189]","(2.189, 2.38]","(2.38, 2.589]","(2.589, 2.815]","(2.815, 3.062]","(3.062, 3.329]","(3.329, 3.621]","(3.621, 3.938]","(3.938, 4.282]","(4.282, 4.657]","(4.657, 5.064]","(5.064, 5.507]","(5.507, 5.989]"
2019-11-08 08:00:00,3,2,6,6,16,35,109,175,242,249,282,283,347,388,471,745,1018,1374,1660,1790,1662,1601,1040,538,164,69,42,45,28,6
2019-11-08 09:00:00,2,3,6,6,14,26,84,146,216,242,276,270,316,348,435,618,847,1170,1463,1657,1660,1601,1184,671,263,92,47,36,22,8
2019-11-08 10:00:00,2,4,7,6,12,16,59,116,190,235,269,257,285,308,399,492,676,965,1266,1524,1659,1601,1327,804,362,115,51,26,17,11
2019-11-08 11:00:00,1,2,5,5,9,12,35,70,123,162,206,228,248,260,298,360,451,594,748,895,1012,1158,1160,1043,768,531,275,94,34,13
2019-11-08 12:00:00,0,0,3,5,6,7,10,24,56,90,143,200,212,211,197,228,227,224,230,267,365,715,993,1282,1173,947,499,162,51,16
2019-11-08 13:00:00,0,2,5,4,6,7,10,16,34,56,88,130,176,194,198,214,212,218,215,219,250,448,618,871,924,803,446,156,44,12
2019-11-08 14:00:00,1,3,7,3,6,7,9,7,13,21,32,59,139,177,198,201,196,213,200,171,136,181,242,460,676,659,392,150,37,9
2019-11-08 15:00:00,2,4,7,5,4,6,9,8,12,17,26,62,142,202,224,214,210,220,190,154,126,130,170,349,510,472,280,104,31,12
2019-11-08 16:00:00,4,6,7,7,3,5,9,8,10,13,20,65,146,228,251,228,223,227,179,136,116,78,97,238,343,285,167,57,25,14
2019-11-08 17:00:00,4,5,8,10,3,10,16,22,32,59,91,133,212,277,294,242,232,198,204,274,480,636,680,536,349,214,105,43,23,14
2019-11-08 18:00:00,5,4,9,14,3,15,24,35,53,105,162,201,277,326,337,255,240,169,230,412,844,1194,1263,835,355,142,43,29,21,13
2019-11-08 19:00:00,4,3,9,10,12,34,56,110,150,199,222,256,300,336,358,336,452,674,1084,1336,1547,1572,1358,790,317,121,46,32,22,12
2019-11-08 20:00:00,2,2,9,6,22,54,89,185,246,293,283,311,323,347,380,418,664,1178,1939,2261,2250,1950,1454,746,279,100,49,35,22,12
2019-11-08 21:00:00,6,4,9,14,50,126,193,256,272,304,316,349,418,516,745,982,1370,1736,2118,2238,2049,1651,1051,496,194,81,40,42,22,12
2019-11-08 22:00:00,9,5,9,23,78,198,297,328,297,314,349,387,514,684,1110,1546,2077,2293,2296,2216,1848,1352,648,246,108,62,31,49,23,11
2019-11-08 23:00:00,9,9,17,32,92,210,290,354,330,362,418,535,741,1128,1520,1822,2152,2235,2202,2033,1562,1026,467,186,80,58,34,42,18,14
2019-11-09 00:00:00,9,13,25,42,106,221,283,380,364,410,486,683,968,1572,1930,2097,2226,2177,2108,1850,1275,700,286,126,51,53,38,36,13,17
2019-11-09 01:00:00,9,11,22,40,96,222,302,364,382,448,546,760,1130,1728,2046,2190,2208,2164,2047,1758,1204,629,244,104,51,46,48,35,17,14
2019-11-09 02:00:00,9,9,19,37,87,223,322,349,399,487,606,836,1292,1885,2163,2283,2190,2151,1986,1665,1133,558,203,82,51,39,59,34,21,12
2019-11-09 03:00:00,8,7,22,37,106,246,350,387,422,501,624,883,1429,1952,2209,2284,2201,2129,1940,1572,1024,476,176,78,62,54,53,30,20,12
2019-11-09 04:00:00,7,5,25,37,125,268,378,425,446,515,643,930,1566,2020,2255,2286,2212,2107,1893,1479,914,394,150,73,73,68,47,25,19,12
2019-11-09 05:00:00,6,7,26,40,121,270,363,411,458,504,651,966,1564,2034,2245,2286,2208,2068,1852,1544,912,394,134,68,70,65,50,31,20,12
