time,"(0.538, 0.591]","(0.591, 0.649]","(0.649, 0.713]","(0.713, 0.784]","(0.784, 0.861]","(0.861, 0.946]","(0.946, 1.039]","(1.039, 1.141]","(1.141, 1.254]","(1.254, 1.377]","(1.377, 1.513]","(1.513, 1.662]","(1.662, 1.825]","(1.825, 2.005]","(2.005, 2.202]","(2.202, 2.419]","(2.419, 2.658]","(2.658, 2.919]","(2.919, 3.207]","(3.207, 3.523]","(3.523, 3.87]","(3.87, 4.251]","(4.251, 4.67]","(4.67, 5.129]","(5.129, 5.635]","(5.635, 6.19]","(6.19, 6.799]","(6.799, 7.469]","(7.469, 8.204]","(8.204, 9.013]"
2020-07-14 00:00:00,6,3,9,9,10,18,47,129,288,522,756,973,1093,1241,1274,1129,975,749,603,462,430,437,398,366,318,207,165,103,38,17
2020-07-14 01:00:00,6,6,9,12,18,42,92,190,358,519,707,873,1014,1072,1098,993,886,718,562,495,468,458,430,386,322,260,187,109,48,19
2020-07-14 02:00:00,5,9,9,15,25,65,138,250,429,516,658,773,935,902,922,857,798,688,522,528,505,479,463,405,326,312,209,115,58,21
2020-07-14 03:00:00,6,7,12,18,43,71,174,278,414,486,594,716,817,846,816,770,732,642,514,516,501,481,444,390,330,291,204,116,60,18
2020-07-14 04:00:00,8,5,14,20,61,77,210,307,398,457,530,659,699,789,710,683,665,596,505,505,497,483,424,374,334,270,200,117,62,15
2020-07-14 05:00:00,6,10,16,22,46,70,162,226,320,414,462,586,611,684,623,611,554,479,430,423,423,428,391,319,286,222,150,98,43,11
2020-07-14 06:00:00,5,15,18,23,32,63,113,144,243,370,395,513,523,580,536,539,443,362,354,341,349,374,358,264,239,175,101,79,24,7
2020-07-14 07:00:00,6,11,16,18,24,42,73,91,172,282,334,434,489,552,579,580,548,460,418,349,316,316,316,260,242,184,116,68,23,7
2020-07-14 08:00:00,6,7,15,13,15,20,33,38,100,194,272,356,455,525,622,620,654,557,482,357,284,258,273,256,245,192,131,58,22,7
2020-07-14 09:00:00,6,8,10,9,10,16,25,32,74,140,193,268,356,448,570,615,610,572,507,422,343,312,308,286,286,250,184,100,38,11
2020-07-14 10:00:00,5,9,6,5,4,11,17,27,47,85,114,180,256,371,518,610,566,588,532,486,402,365,342,317,327,307,237,143,54,15
2020-07-14 11:00:00,4,8,8,8,4,10,16,20,30,56,81,132,210,298,402,476,488,494,490,443,352,306,280,254,266,253,201,133,59,16
2020-07-14 12:00:00,4,7,10,11,3,9,15,14,14,28,48,83,164,225,285,343,410,401,449,400,301,248,217,192,204,199,165,123,64,18
2020-07-14 13:00:00,5,6,10,12,4,14,14,14,12,23,42,62,118,168,212,284,388,412,472,446,399,370,298,254,238,234,223,178,94,30
2020-07-14 14:00:00,6,5,9,12,5,19,12,15,10,18,36,40,73,111,140,225,367,424,496,491,497,491,380,315,272,269,281,233,124,42
2020-07-14 15:00:00,4,4,6,9,4,12,8,10,6,15,26,32,54,86,113,176,274,366,452,502,512,490,420,350,296,254,258,202,112,38
2020-07-14 16:00:00,3,2,2,6,4,5,3,4,2,12,15,23,36,61,86,127,181,307,408,512,526,490,459,384,320,240,234,171,100,33
2020-07-14 17:00:00,3,3,3,5,4,3,4,6,4,11,15,20,30,50,70,114,170,261,366,484,504,470,448,356,300,224,190,146,77,38
2020-07-14 18:00:00,3,4,4,4,4,1,6,8,7,10,15,17,24,39,55,102,158,215,325,456,481,449,437,329,279,209,145,121,54,42
