date,ORGNANO,ORGPICOPRO,REDNANO,REDPICOEUK,REDPICOPRO
2019-09-30 00:00:00,0.455178445051599,0.102025206739894,0.305106373891459,0.266100517343579,0.0726354347060738
2019-09-30 01:00:00,0.773073492429419,0.111953951437302,0.418458976594104,0.347639088037539,0.0738263382201723
2019-09-30 02:00:00,-0.110315375986506,0.0185795939345876,-0.154785105678934,-0.0802798767135631,-0.0688009639572433
2019-09-30 03:00:00,-0.0696540831814279,0.0182527845316685,-0.12872867481264,-0.0740117753702343,-0.0629391971436428
2019-09-30 04:00:00,-0.0466687034650679,0.0201621218014303,-0.0326218247116596,0.0878673125213698,0.0060583566663847
2019-09-30 05:00:00,-0.0397604232952959,0.020216205806344,-0.0289587467528136,0.0937812569256948,0.0059156619714446
2019-09-30 06:00:00,0.186555853552596,-0.133692372259043,0.130415245855424,0.187136052306817,0.0570113051609411
2019-09-30 07:00:00,0.201708899404092,-0.115424474838479,0.141440938992078,0.226481410912514,0.0591294726788858
2019-09-30 08:00:00,-0.0551325055916934,-0.0158891702860888,-0.0062954509708479,0.0424852743500228,0.29129659467472
2019-09-30 09:00:00,-0.0271658842432396,-0.0104259679490006,-0.0044428130958884,0.0473239741260105,0.39390187042821
2019-09-30 10:00:00,-0.158938534802852,0.200907235301759,-0.0885333616989001,-0.123569728377369,0.230052862742911
2019-09-30 11:00:00,-0.131331567110254,0.246225612733426,-0.0771438309449479,-0.103235222197041,0.277276867804608
2019-09-30 12:00:00,0.050953109719714,0.164573231786838,0.0094616165866359,0.216990682978219,-0.0653733314979199
2019-09-30 13:00:00,0.0509396500793056,0.187432361372332,0.0081979662226618,0.265784589300513,-0.0581889370499047
2019-09-30 14:00:00,0.301177482747448,0.0998380416795026,0.205195926977428,0.246347638129339,-0.0062792524237851
2019-09-30 15:00:00,0.387042062341158,0.10748978750253,0.246378582724173,0.313004204186247,-0.0119300495313439
2019-09-30 16:00:00,0.0395717481616575,-0.0069585449759568,-0.0208309726997964,-0.252156415953408,-0.0981871603551747
2019-09-30 17:00:00,0.0485094369054817,-0.0083980512667363,-0.0210313169196601,-0.193373962525108,-0.0852738937673649
2019-09-30 18:00:00,0.0486854388273725,-0.678427804396348,-0.017481530791283,-0.153665916019427,-0.540588014535286
2019-09-30 19:00:00,0.0393343015546588,-0.383482839991776,-0.0152715166409765,-0.12800666954154,-0.336173253457173
2019-09-30 20:00:00,-0.221659375354838,0.0415650086061632,-0.279782872678414,-0.414071234121593,0.0935427860555977
2019-09-30 21:00:00,-0.15763892095196,0.03943907360323,-0.208979279501568,-0.282823633108265,0.098978899319845
2019-09-30 22:00:00,0.138355648185186,0.0572786847660609,0.183892651212512,0.137185979389137,0.0725526755478683
2019-09-30 23:00:00,0.154744892044273,0.0573641764686617,0.214398646074928,0.150896158010912,0.0704541946438582
2019-10-01 00:00:00,0.0818300182476319,0.0276246845317658,0.17886504771519,0.165180857482531,-0.0026990569691651
2019-10-01 01:00:00,0.0746987839845934,0.0282964281027169,0.209982149164314,0.192528257272723,-0.003636761479921
2019-10-01 02:00:00,-0.0408219945202548,0.195500919515299,0.0394837359656641,0.055052824916201,0.0750692529129191
2019-10-01 03:00:00,-0.0366533176480353,0.242895644790051,0.0403130768845275,0.055839896839851,0.0726073617879042
2019-10-01 04:00:00,-0.0574440057310808,0.0527152610812873,-0.124106379371714,-0.0017734254473253,-0.0716351663596999
2019-10-01 05:00:00,-0.0611035833720139,0.0552656397967013,-0.107878636795247,-0.0006368994979268,-0.0662750947952473
2019-10-01 06:00:00,0.0442110889172991,0.10299673667777,-0.102165976787891,-0.0484836239422108,0.150720144730469
2019-10-01 07:00:00,0.0502550333668736,0.114403137376458,-0.0913893762293778,-0.0442414649308507,0.166477795734375
2019-10-01 08:00:00,-0.0978196146276424,0.0933412737870754,-0.0027438321738824,0.0444685895367751,0.0339459030780089
2019-10-01 09:00:00,-0.0670583866468712,0.103632512260596,0.0009853768339915,0.0487235536280952,0.0352549407449994
2019-10-01 10:00:00,0.125869829018514,-0.0946982047754865,0.191963786355528,0.201177927221639,-0.104786931703635
2019-10-01 11:00:00,0.15881384930523,-0.0837941744805288,0.227706445192028,0.249922205924157,-0.0911018672609245
2019-10-01 12:00:00,0.233982303710774,-0.0084268800849116,0.102459976029454,0.183041475126292,-0.110101140816137
2019-10-01 13:00:00,0.273599585425931,-0.0048683133519453,0.106543122523724,0.212662369024057,-0.0948846954138025
2019-10-01 14:00:00,-0.098411700835995,-0.0554870042831368,-0.0850958957928105,0.180450726234731,-0.654803367829077
2019-10-01 15:00:00,-0.0857010470358226,-0.0492688252421143,-0.075421914877202,0.206282131709383,-0.377866852396525
2019-10-01 16:00:00,0.199075710411295,-0.0048981024056722,0.141973779523082,-0.122540203090904,-0.196015773715287
2019-10-01 17:00:00,0.222072165841321,-0.00571856576647,0.1569568552506,-0.102115610282628,-0.156647170435771
2019-10-01 18:00:00,-0.693178967460566,0.118121165649827,-0.37678984082957,-0.461329916593393,0.257957554307977
2019-10-01 19:00:00,-0.417977700924222,0.128749236679056,-0.261728276683623,-0.303647145975951,0.329088409315064
2019-10-01 20:00:00,-0.131080960964256,0.140759540349228,-0.0030295240120175,-0.0046847802359195,-0.380419523862556
2019-10-01 21:00:00,-0.112122860967565,0.158883791647071,-0.0012958891441279,-0.0061091019037711,-0.265489324829184
2019-10-01 22:00:00,-0.190740127259549,0.165695130467274,0.0101094287799253,-0.0006334206109865,0.0106431442527164
2019-10-01 23:00:00,-0.163822506757225,0.194711221080224,0.0097972463139672,-0.0011382695556303,0.0106297760296084
2019-10-02 00:00:00,0.231650528126915,0.137819006939166,0.148181890981105,0.066670459174361,0.170398842517166
2019-10-02 01:00:00,0.27861076153832,0.156482318540625,0.154613190033107,0.0661691695630857,0.201849720995353
2019-10-02 02:00:00,0.228540480253174,0.0057293871729449,0.284155550815907,0.240789640402353,0.0728582696279876
2019-10-02 03:00:00,0.276235223968479,0.0053772041856046,0.347046965799737,0.289065853201386,0.0768166619625053
2019-10-02 04:00:00,-0.253347493773722,0.0846787929048674,0.0609536452793904,0.0385730531744528,0.0523886161226077
2019-10-02 05:00:00,-0.182806793330241,0.0908895250397403,0.0596331863449757,0.0383674435599781,0.0548143780306152
2019-10-02 06:00:00,0.0300117192264713,0.270952805951204,0.0982742359674846,0.138043913622921,-0.200280449996006
2019-10-02 07:00:00,0.0273383919625747,0.371261684350368,0.096257188622948,0.151074458206192,-0.163687937247055
